 TIME                                   	Q_Abwaerme                              	
 HOURS              	NAV                 	
  +7.1220000000000000E+03	  +1.4485001952623191E+01	
  +7.1222500000000000E+03	  +1.5042741662106460E+01	
  +7.1225000000000000E+03	  +1.5169658180190657E+01	
  +7.1227500000000000E+03	  +1.5325001090555212E+01	
  +7.1230000000000000E+03	  +9.9326950598586112E+00	
  +7.1232500000000000E+03	  +4.4852573098511686E+00	
  +7.1235000000000000E+03	  +4.5370828815733848E+00	
  +7.1237500000000000E+03	  +4.5830842644548877E+00	
  +7.1240000000000000E+03	  +4.7708370635354518E+00	
  +7.1242500000000000E+03	  +4.1840851009779980E+00	
  +7.1245000000000000E+03	  +3.4453468029582925E+00	
  +7.1247500000000000E+03	  +3.4741127751336989E+00	
  +7.1250000000000000E+03	  +3.6244179340853111E+00	
  +7.1252500000000000E+03	  +3.7744958293789539E+00	
  +7.1255000000000000E+03	  +3.7996625133018616E+00	
  +7.1257500000000000E+03	  +3.8244090398598605E+00	
  +7.1260000000000000E+03	  +3.4464789598901464E+00	
  +7.1262500000000000E+03	  +3.0628819050039691E+00	
  +7.1265000000000000E+03	  +3.0804303963393251E+00	
  +7.1267500000000000E+03	  +3.0993408818502157E+00	
  +7.1270000000000000E+03	  +3.3908015507906453E+00	
  +7.1272500000000000E+03	  +3.6770158456707227E+00	
  +7.1275000000000000E+03	  +3.6854646187876097E+00	
  +7.1277500000000000E+03	  +3.7079169005082213E+00	
  +7.1280000000000000E+03	  +4.0152719101114700E+00	
  +7.1282500000000000E+03	  +4.3326975036409721E+00	
  +7.1285000000000000E+03	  +4.3879078947378503E+00	
  +7.1287500000000000E+03	  +4.4317475285485566E+00	
  +7.1290000000000000E+03	  +4.6898866367101810E+00	
  +7.1292500000000000E+03	  +4.9350808479595756E+00	
  +7.1295000000000000E+03	  +4.9405946326115773E+00	
  +7.1297500000000000E+03	  +4.9435516775486574E+00	
  +7.1300000000000000E+03	  +5.1505413155553237E+00	
  +7.1302500000000000E+03	  +5.3544647489022434E+00	
  +7.1305000000000000E+03	  +5.3486756829304909E+00	
  +7.1307500000000000E+03	  +5.3488275019408089E+00	
  +7.1310000000000000E+03	  +5.5411772316775201E+00	
  +7.1312500000000000E+03	  +5.7377208010925473E+00	
  +7.1315000000000000E+03	  +5.7537169920196680E+00	
  +7.1317500000000000E+03	  +5.7714710854727516E+00	
  +7.1320000000000000E+03	  +5.9819613822701303E+00	
  +7.1322500000000000E+03	  +1.7191420432452595E+01	
  +7.1325000000000000E+03	  +2.9201753263711648E+01	
  +7.1327500000000000E+03	  +3.0277272252867046E+01	
  +7.1330000000000000E+03	  +3.0327985580590326E+01	
  +7.1332500000000000E+03	  +3.1624467389701209E+01	
  +7.1335000000000000E+03	  +3.3111344136115086E+01	
  +7.1337500000000000E+03	  +3.3276283662183154E+01	
  +7.1340000000000000E+03	  +3.2767036990890432E+01	
  +7.1342500000000000E+03	  +3.5109540269140822E+01	
  +7.1345000000000000E+03	  +3.8007093728842783E+01	
  +7.1347500000000000E+03	  +3.7947573436593920E+01	
  +7.1350000000000000E+03	  +3.7285293998680892E+01	
  +7.1352500000000000E+03	  +3.6890779197676274E+01	
  +7.1355000000000000E+03	  +3.6211178774557112E+01	
  +7.1357500000000000E+03	  +3.5051898471682748E+01	
  +7.1360000000000000E+03	  +3.4251025743169706E+01	
  +7.1362500000000000E+03	  +3.3353702351554205E+01	
  +7.1365000000000000E+03	  +3.2740737347868055E+01	
  +7.1367500000000000E+03	  +3.2445532757891804E+01	
  +7.1370000000000000E+03	  +3.1877968844438804E+01	
  +7.1372500000000000E+03	  +3.0478799531318739E+01	
  +7.1375000000000000E+03	  +2.9200154270603615E+01	
  +7.1377500000000000E+03	  +2.8635029725322543E+01	
  +7.1380000000000000E+03	  +2.7089375861725244E+01	
  +7.1382500000000000E+03	  +2.4276293809919203E+01	
  +7.1385000000000000E+03	  +2.2018900524166767E+01	
  +7.1387500000000000E+03	  +2.1285228894104453E+01	
  +7.1390000000000000E+03	  +1.9673653823358290E+01	
  +7.1392500000000000E+03	  +1.7935237003357376E+01	
  +7.1395000000000000E+03	  +1.7659044451305171E+01	
  +7.1397500000000000E+03	  +1.7338105592536284E+01	
  +7.1400000000000000E+03	  +1.6213518247854861E+01	
  +7.1402500000000000E+03	  +1.5755836964206692E+01	
  +7.1405000000000000E+03	  +1.6215502224937346E+01	
  +7.1407500000000000E+03	  +1.6069270611553321E+01	
  +7.1410000000000000E+03	  +1.5170781388427715E+01	
  +7.1412500000000000E+03	  +1.4186924335261399E+01	
  +7.1415000000000000E+03	  +1.4004398198179878E+01	
  +7.1417500000000000E+03	  +1.3901374255774083E+01	
  +7.1420000000000000E+03	  +1.3006126026956633E+01	
  +7.1422500000000000E+03	  +1.2365995866924026E+01	
  +7.1425000000000000E+03	  +1.2583784632456908E+01	
  +7.1427500000000000E+03	  +1.2622494997810252E+01	
  +7.1430000000000000E+03	  +1.2279491017234532E+01	
  +7.1432500000000000E+03	  +1.2209033381981556E+01	
  +7.1435000000000000E+03	  +1.2896963037319715E+01	
  +7.1437500000000000E+03	  +1.3767484625229160E+01	
  +7.1440000000000000E+03	  +1.4049164966040060E+01	
  +7.1442500000000000E+03	  +1.3953933182528941E+01	
  +7.1445000000000000E+03	  +1.3880153317713537E+01	
  +7.1447500000000000E+03	  +1.3765287282674542E+01	
  +7.1450000000000000E+03	  +1.3929357384238314E+01	
  +7.1452500000000000E+03	  +1.4697497022963578E+01	
  +7.1455000000000000E+03	  +1.5327116618403535E+01	
  +7.1457500000000000E+03	  +1.5347043990984567E+01	
  +7.1460000000000000E+03	  +1.5953029258689282E+01	
  +7.1462500000000000E+03	  +1.6600297688253487E+01	
  +7.1465000000000000E+03	  +1.6723341157741391E+01	
  +7.1467500000000000E+03	  +1.6834714281858371E+01	
  +7.1470000000000000E+03	  +1.0794211990071975E+01	
  +7.1472500000000000E+03	  +4.7014822065275963E+00	
  +7.1475000000000000E+03	  +4.7168204889705780E+00	
  +7.1477500000000000E+03	  +4.7309106666205656E+00	
  +7.1480000000000000E+03	  +4.8226544248876095E+00	
  +7.1482500000000000E+03	  +4.1455752793712923E+00	
  +7.1485000000000000E+03	  +3.3883085108364033E+00	
  +7.1487500000000000E+03	  +3.3973206408150922E+00	
  +7.1490000000000000E+03	  +3.4454622803305330E+00	
  +7.1492500000000000E+03	  +3.4930695735586785E+00	
  +7.1495000000000000E+03	  +3.4994483196277475E+00	
  +7.1497500000000000E+03	  +3.5164331610306152E+00	
  +7.1500000000000000E+03	  +2.9435461726794787E+00	
  +7.1502500000000000E+03	  +2.3770959512451015E+00	
  +7.1505000000000000E+03	  +2.4180116999448518E+00	
  +7.1507500000000000E+03	  +2.4410872232883483E+00	
  +7.1510000000000000E+03	  +2.6976690424425671E+00	
  +7.1512500000000000E+03	  +2.9189811777853332E+00	
  +7.1515000000000000E+03	  +2.8710706566820954E+00	
  +7.1517500000000000E+03	  +2.8540828113294561E+00	
  +7.1520000000000000E+03	  +3.2343518476231088E+00	
  +7.1522500000000000E+03	  +3.6250739250982402E+00	
  +7.1525000000000000E+03	  +3.6448498270690814E+00	
  +7.1527500000000000E+03	  +3.6573862145273948E+00	
  +7.1530000000000000E+03	  +3.9881683675013195E+00	
  +7.1532500000000000E+03	  +4.3077411913446300E+00	
  +7.1535000000000000E+03	  +4.2894982412961644E+00	
  +7.1537500000000000E+03	  +4.2797115643661261E+00	
  +7.1540000000000000E+03	  +4.5673965241811647E+00	
  +7.1542500000000000E+03	  +4.8624886211938421E+00	
  +7.1545000000000000E+03	  +4.8783397897461436E+00	
  +7.1547500000000000E+03	  +4.8937369460049709E+00	
  +7.1550000000000000E+03	  +5.1429711382284902E+00	
  +7.1552500000000000E+03	  +5.3835432992279229E+00	
  +7.1555000000000000E+03	  +5.3748641849916332E+00	
  +7.1557500000000000E+03	  +5.3693371793691496E+00	
  +7.1560000000000000E+03	  +5.5936544841136504E+00	
  +7.1562500000000000E+03	  +1.7141024761935775E+01	
  +7.1565000000000000E+03	  +2.9403410727869574E+01	
  +7.1567500000000000E+03	  +3.0395620816354533E+01	
  +7.1570000000000000E+03	  +3.0069049363874797E+01	
  +7.1572500000000000E+03	  +3.0966477911682585E+01	
  +7.1575000000000000E+03	  +3.2418647316554541E+01	
  +7.1577500000000000E+03	  +3.2611770534261048E+01	
  +7.1580000000000000E+03	  +3.1872305075642466E+01	
  +7.1582500000000000E+03	  +3.3243996490615935E+01	
  +7.1585000000000000E+03	  +3.5303913945194026E+01	
  +7.1587500000000000E+03	  +3.4778800960199263E+01	
  +7.1590000000000000E+03	  +3.3382884934074980E+01	
  +7.1592500000000000E+03	  +3.2114455632815265E+01	
  +7.1595000000000000E+03	  +3.1258210195560114E+01	
  +7.1597500000000000E+03	  +3.0394786241191607E+01	
  +7.1600000000000000E+03	  +2.9296482870538597E+01	
  +7.1602500000000000E+03	  +2.9142887061277989E+01	
  +7.1605000000000000E+03	  +2.9672009010297202E+01	
  +7.1607500000000000E+03	  +2.7880092382864390E+01	
  +7.1610000000000000E+03	  +2.5801854942699684E+01	
  +7.1612500000000000E+03	  +2.4501621825582244E+01	
  +7.1615000000000000E+03	  +2.3305540211423502E+01	
  +7.1617500000000000E+03	  +2.2658227427956010E+01	
  +7.1620000000000000E+03	  +2.1189510098732676E+01	
  +7.1622500000000000E+03	  +1.9559877327302683E+01	
  +7.1625000000000000E+03	  +1.8372457432461260E+01	
  +7.1627500000000000E+03	  +1.7312924586846101E+01	
  +7.1630000000000000E+03	  +1.5743320821153988E+01	
  +7.1632500000000000E+03	  +1.5104496699069678E+01	
  +7.1635000000000000E+03	  +1.5182483585893367E+01	
  +7.1637500000000000E+03	  +1.4642512319536083E+01	
  +7.1640000000000000E+03	  +1.4419695805419552E+01	
  +7.1642500000000000E+03	  +1.3907694729788636E+01	
  +7.1645000000000000E+03	  +1.3926202072684593E+01	
  +7.1647500000000000E+03	  +1.4297324258982478E+01	
  +7.1650000000000000E+03	  +1.3376310207503563E+01	
  +7.1652500000000000E+03	  +1.2290636773810562E+01	
  +7.1655000000000000E+03	  +1.1530870659894099E+01	
  +7.1657500000000000E+03	  +1.0942296185957916E+01	
  +7.1660000000000000E+03	  +1.0184795149169638E+01	
  +7.1662500000000000E+03	  +9.2038836904698869E+00	
  +7.1665000000000000E+03	  +9.0399682856746182E+00	
  +7.1667500000000000E+03	  +9.2083467358643620E+00	
  +7.1670000000000000E+03	  +9.4292644578474683E+00	
  +7.1672500000000000E+03	  +9.6548478830352593E+00	
  +7.1675000000000000E+03	  +9.0243915596473592E+00	
  +7.1677500000000000E+03	  +1.1100780245509505E+01	
  +7.1680000000000000E+03	  +1.1958545973933594E+01	
  +7.1682500000000000E+03	  +1.0287414447409143E+01	
  +7.1685000000000000E+03	  +9.9639433716647723E+00	
  +7.1687500000000000E+03	  +9.7528966088162754E+00	
  +7.1690000000000000E+03	  +1.0286813634913889E+01	
  +7.1692500000000000E+03	  +1.1228357762141025E+01	
  +7.1695000000000000E+03	  +1.2076681422877453E+01	
  +7.1697500000000000E+03	  +1.2302972465029763E+01	
  +7.1700000000000000E+03	  +1.3111312002448228E+01	
  +7.1702500000000000E+03	  +1.3880947600237617E+01	
  +7.1705000000000000E+03	  +1.4103825461113901E+01	
  +7.1707500000000000E+03	  +1.4295946898173680E+01	
  +7.1710000000000000E+03	  +9.1046760960328825E+00	
  +7.1712500000000000E+03	  +3.8364915453500053E+00	
  +7.1715000000000000E+03	  +3.8519300795260096E+00	
  +7.1717500000000000E+03	  +3.8713425339586993E+00	
  +7.1720000000000000E+03	  +4.0241363886434067E+00	
  +7.1722500000000000E+03	  +3.4132886717729694E+00	
  +7.1725000000000000E+03	  +2.6769144288857181E+00	
  +7.1727500000000000E+03	  +2.7093897871098531E+00	
  +7.1730000000000000E+03	  +2.8059645136180356E+00	
  +7.1732500000000000E+03	  +2.9038252678327092E+00	
  +7.1735000000000000E+03	  +2.9401482389235505E+00	
  +7.1737500000000000E+03	  +2.9764802899002256E+00	
  +7.1740000000000000E+03	  +2.5779611606600459E+00	
  +7.1742500000000000E+03	  +2.1793624822227584E+00	
  +7.1745000000000000E+03	  +2.2154094501397585E+00	
  +7.1747500000000000E+03	  +2.2359425879416248E+00	
  +7.1750000000000000E+03	  +2.5320092832817154E+00	
  +7.1752500000000000E+03	  +2.7962889861204401E+00	
  +7.1755000000000000E+03	  +2.7529876148922390E+00	
  +7.1757500000000000E+03	  +2.7421655575724913E+00	
  +7.1760000000000000E+03	  +3.1400397882556379E+00	
  +7.1762500000000000E+03	  +3.5506907688219278E+00	
  +7.1765000000000000E+03	  +3.5904753337787954E+00	
  +7.1767500000000000E+03	  +3.5971178559942194E+00	
  +7.1770000000000000E+03	  +3.9014323718426813E+00	
  +7.1772500000000000E+03	  +4.1597988837254904E+00	
  +7.1775000000000000E+03	  +4.0368407094555101E+00	
  +7.1777500000000000E+03	  +3.9710075643992000E+00	
  +7.1780000000000000E+03	  +4.3207736697712651E+00	
  +7.1782500000000000E+03	  +4.7234690034728910E+00	
  +7.1785000000000000E+03	  +4.8168855282591299E+00	
  +7.1787500000000000E+03	  +4.8485020343301750E+00	
  +7.1790000000000000E+03	  +5.0181312532924123E+00	
  +7.1792500000000000E+03	  +5.1254699794456604E+00	
  +7.1795000000000000E+03	  +4.9793043919750311E+00	
  +7.1797500000000000E+03	  +4.8999454809334955E+00	
  +7.1800000000000000E+03	  +5.1005236465740271E+00	
  +7.1802500000000000E+03	  +7.1482163797198863E+00	
  +7.1805000000000000E+03	  +9.0716611270056919E+00	
  +7.1807500000000000E+03	  +9.1767333436846386E+00	
  +7.1810000000000000E+03	  +9.2500284351266338E+00	
  +7.1812500000000000E+03	  +9.2852898937567439E+00	
  +7.1815000000000000E+03	  +9.2471003156722311E+00	
  +7.1817500000000000E+03	  +9.2332450940642801E+00	
  +7.1820000000000000E+03	  +9.2675266468285411E+00	
  +7.1822500000000000E+03	  +9.1370733885392887E+00	
  +7.1825000000000000E+03	  +9.0060034717291586E+00	
  +7.1827500000000000E+03	  +8.9997278258827507E+00	
  +7.1830000000000000E+03	  +8.8824888117499388E+00	
  +7.1832500000000000E+03	  +8.7102598117415351E+00	
  +7.1835000000000000E+03	  +8.3621318924477617E+00	
  +7.1837500000000000E+03	  +7.9734083025691938E+00	
  +7.1840000000000000E+03	  +7.6484932677829081E+00	
  +7.1842500000000000E+03	  +7.1931209974852548E+00	
  +7.1845000000000000E+03	  +7.1654421874816494E+00	
  +7.1847500000000000E+03	  +7.1352439762369384E+00	
  +7.1850000000000000E+03	  +7.1017485746659128E+00	
  +7.1852500000000000E+03	  +7.8607289783821308E+00	
  +7.1855000000000000E+03	  +8.2239688217130240E+00	
  +7.1857500000000000E+03	  +7.8496178267291459E+00	
  +7.1860000000000000E+03	  +7.2648564134678928E+00	
  +7.1862500000000000E+03	  +7.1431870911647355E+00	
  +7.1865000000000000E+03	  +7.3599418031138741E+00	
  +7.1867500000000000E+03	  +7.2367406413505675E+00	
  +7.1870000000000000E+03	  +6.6616037971948678E+00	
  +7.1872500000000000E+03	  +5.7311557047960635E+00	
  +7.1875000000000000E+03	  +5.5260251872345334E+00	
  +7.1877500000000000E+03	  +5.4939134856048986E+00	
  +7.1880000000000000E+03	  +4.6777269766964000E+00	
  +7.1882500000000000E+03	  +3.8162776321195255E+00	
  +7.1885000000000000E+03	  +3.5168182011676286E+00	
  +7.1887500000000000E+03	  +3.5439255989020690E+00	
  +7.1890000000000000E+03	  +3.5209243134899761E+00	
  +7.1892500000000000E+03	  +3.5527813999895375E+00	
  +7.1895000000000000E+03	  +3.6319894606464929E+00	
  +7.1897500000000000E+03	  +3.6535438614853835E+00	
  +7.1900000000000000E+03	  +3.0522396675315022E+00	
  +7.1902500000000000E+03	  +2.6939136266184009E+00	
  +7.1905000000000000E+03	  +3.1049945134791699E+00	
  +7.1907500000000000E+03	  +3.3355989380536770E+00	
  +7.1910000000000000E+03	  +3.3312203749340146E+00	
  +7.1912500000000000E+03	  +3.2821886691252873E+00	
  +7.1915000000000000E+03	  +3.1574129945401701E+00	
  +7.1917500000000000E+03	  +3.3838545026864351E+00	
  +7.1920000000000000E+03	  +3.8518595843245569E+00	
  +7.1922500000000000E+03	  +3.6928028914747917E+00	
  +7.1925000000000000E+03	  +3.6665980688492041E+00	
  +7.1927500000000000E+03	  +3.9327122170335254E+00	
  +7.1930000000000000E+03	  +3.9222034454443930E+00	
  +7.1932500000000000E+03	  +3.9196830576949191E+00	
  +7.1935000000000000E+03	  +3.9650792300618964E+00	
  +7.1937500000000000E+03	  +3.9503447286138704E+00	
  +7.1940000000000000E+03	  +4.0780922155158832E+00	
  +7.1942500000000000E+03	  +4.2178723731003318E+00	
  +7.1945000000000000E+03	  +4.2004409613362226E+00	
  +7.1947500000000000E+03	  +4.1919100173635870E+00	
  +7.1950000000000000E+03	  +3.6507816644691173E+00	
  +7.1952500000000000E+03	  +3.1190467211950641E+00	
  +7.1955000000000000E+03	  +3.1654139689649643E+00	
  +7.1957500000000000E+03	  +3.2004217682455454E+00	
  +7.1960000000000000E+03	  +3.3077269121887074E+00	
  +7.1962500000000000E+03	  +2.6876774537568489E+00	
  +7.1965000000000000E+03	  +1.9719214462555643E+00	
  +7.1967500000000000E+03	  +1.9761512038686959E+00	
  +7.1970000000000000E+03	  +2.0427613673375284E+00	
  +7.1972500000000000E+03	  +2.1129883883391400E+00	
  +7.1975000000000000E+03	  +2.1299410991121981E+00	
  +7.1977500000000000E+03	  +2.1427545126992404E+00	
  +7.1980000000000000E+03	  +2.2178890202233617E+00	
  +7.1982500000000000E+03	  +2.2872685453090327E+00	
  +7.1985000000000000E+03	  +2.2831397658941679E+00	
  +7.1987500000000000E+03	  +2.2850181103246232E+00	
  +7.1990000000000000E+03	  +2.3956235310995031E+00	
  +7.1992500000000000E+03	  +2.5121877187276729E+00	
  +7.1995000000000000E+03	  +2.5322397470572531E+00	
  +7.1997500000000000E+03	  +2.5503935443553760E+00	
  +7.2000000000000000E+03	  +2.6534354492492223E+00	
  +7.2002500000000000E+03	  +2.7543467693297679E+00	
  +7.2005000000000000E+03	  +2.7663220737373537E+00	
  +7.2007500000000000E+03	  +2.7753903026864046E+00	
  +7.2010000000000000E+03	  +2.8629502517871273E+00	
  +7.2012500000000000E+03	  +2.9474099260074862E+00	
  +7.2015000000000000E+03	  +2.9473615070270642E+00	
  +7.2017500000000000E+03	  +2.9504374214334885E+00	
  +7.2020000000000000E+03	  +3.0577656668219495E+00	
  +7.2022500000000000E+03	  +3.1676870799895211E+00	
  +7.2025000000000000E+03	  +3.1789833085788115E+00	
  +7.2027500000000000E+03	  +3.1949988148280175E+00	
  +7.2030000000000000E+03	  +3.3206757621272773E+00	
  +7.2032500000000000E+03	  +3.4509881997281187E+00	
  +7.2035000000000000E+03	  +3.4818211864470627E+00	
  +7.2037500000000000E+03	  +3.5155767891948186E+00	
  +7.2040000000000000E+03	  +3.6432633516325654E+00	
  +7.2042500000000000E+03	  +5.5220283602431603E+00	
  +7.2045000000000000E+03	  +7.3078326059869321E+00	
  +7.2047500000000000E+03	  +7.3355262874374638E+00	
  +7.2050000000000000E+03	  +7.3736360422228273E+00	
  +7.2052500000000000E+03	  +7.4057570917588658E+00	
  +7.2055000000000000E+03	  +7.4069272514974847E+00	
  +7.2057500000000000E+03	  +7.4062100430559319E+00	
  +7.2060000000000000E+03	  +7.4190293479196363E+00	
  +7.2062500000000000E+03	  +7.3056306057884104E+00	
  +7.2065000000000000E+03	  +7.1828486596077985E+00	
  +7.2067500000000000E+03	  +7.1795525603362895E+00	
  +7.2070000000000000E+03	  +7.2009447232064137E+00	
  +7.2072500000000000E+03	  +7.2386280521869431E+00	
  +7.2075000000000000E+03	  +7.2495179598094444E+00	
  +7.2077500000000000E+03	  +7.3914708299859786E+00	
  +7.2080000000000000E+03	  +7.5588842667375937E+00	
  +7.2082500000000000E+03	  +7.3093184969275704E+00	
  +7.2085000000000000E+03	  +7.1467529537418741E+00	
  +7.2087500000000000E+03	  +7.0497406904267699E+00	
  +7.2090000000000000E+03	  +7.6860397560519491E+00	
  +7.2092500000000000E+03	  +8.3833976673867880E+00	
  +7.2095000000000000E+03	  +8.3671078935223129E+00	
  +7.2097500000000000E+03	  +8.6298549444213677E+00	
  +7.2100000000000000E+03	  +8.5689462434430901E+00	
  +7.2102500000000000E+03	  +8.3806338096366115E+00	
  +7.2105000000000000E+03	  +8.1000841249669531E+00	
  +7.2107500000000000E+03	  +7.9507211246880516E+00	
  +7.2110000000000000E+03	  +8.0081919824885066E+00	
  +7.2112500000000000E+03	  +7.9408274306545641E+00	
  +7.2115000000000000E+03	  +7.7583391877356931E+00	
  +7.2117500000000000E+03	  +7.6944251145352958E+00	
  +7.2120000000000000E+03	  +7.7089620516189985E+00	
  +7.2122500000000000E+03	  +7.2401049226742522E+00	
  +7.2125000000000000E+03	  +6.8524026879927806E+00	
  +7.2127500000000000E+03	  +6.7980521420891140E+00	
  +7.2130000000000000E+03	  +6.8564988367359483E+00	
  +7.2132500000000000E+03	  +6.4011364512946116E+00	
  +7.2135000000000000E+03	  +5.6897224399670510E+00	
  +7.2137500000000000E+03	  +5.7837624530506337E+00	
  +7.2140000000000000E+03	  +5.7427966105868364E+00	
  +7.2142500000000000E+03	  +5.5437535731330767E+00	
  +7.2145000000000000E+03	  +5.7050449287635994E+00	
  +7.2147500000000000E+03	  +5.6800287962493936E+00	
  +7.2150000000000000E+03	  +5.5462937297620920E+00	
  +7.2152500000000000E+03	  +5.4388261227737962E+00	
  +7.2155000000000000E+03	  +5.4718701536511887E+00	
  +7.2157500000000000E+03	  +5.8250705070021800E+00	
  +7.2160000000000000E+03	  +6.2675493607245114E+00	
  +7.2162500000000000E+03	  +6.5491890135024438E+00	
  +7.2165000000000000E+03	  +6.6129546274367916E+00	
  +7.2167500000000000E+03	  +6.4534151597074345E+00	
  +7.2170000000000000E+03	  +6.4971248193222646E+00	
  +7.2172500000000000E+03	  +7.1721650767549479E+00	
  +7.2175000000000000E+03	  +7.7204667681097892E+00	
  +7.2177500000000000E+03	  +7.7796232894068744E+00	
  +7.2180000000000000E+03	  +8.1249531642469499E+00	
  +7.2182500000000000E+03	  +8.4754791840040564E+00	
  +7.2185000000000000E+03	  +8.5423939053640741E+00	
  +7.2187500000000000E+03	  +8.5927280886777897E+00	
  +7.2190000000000000E+03	  +7.7390279227281891E+00	
  +7.2192500000000000E+03	  +6.8753936920412517E+00	
  +7.2195000000000000E+03	  +6.8927361621462078E+00	
  +7.2197500000000000E+03	  +6.9135900834061559E+00	
  +7.2200000000000000E+03	  +7.2526114841271383E+00	
  +7.2202500000000000E+03	  +6.8297343818930090E+00	
  +7.2205000000000000E+03	  +6.1015053644755524E+00	
  +7.2207500000000000E+03	  +6.1294068187066122E+00	
  +7.2210000000000000E+03	  +6.3681214423876957E+00	
  +7.2212500000000000E+03	  +6.5935845687463432E+00	
  +7.2215000000000000E+03	  +6.5841878759732761E+00	
  +7.2217500000000000E+03	  +6.5881996328875481E+00	
  +7.2220000000000000E+03	  +6.8182088204377722E+00	
  +7.2222500000000000E+03	  +7.0613512865653245E+00	
  +7.2225000000000000E+03	  +7.1045085865157862E+00	
  +7.2227500000000000E+03	  +7.1440048243788263E+00	
  +7.2230000000000000E+03	  +7.3681919917063805E+00	
  +7.2232500000000000E+03	  +7.5843013193466442E+00	
  +7.2235000000000000E+03	  +7.6074983470142623E+00	
  +7.2237500000000000E+03	  +7.6371982875643019E+00	
  +7.2240000000000000E+03	  +7.8696504741864821E+00	
  +7.2242500000000000E+03	  +8.1041810623954778E+00	
  +7.2245000000000000E+03	  +8.1405092055641930E+00	
  +7.2247500000000000E+03	  +8.1724732473506414E+00	
  +7.2250000000000000E+03	  +8.3829189515110620E+00	
  +7.2252500000000000E+03	  +8.5883079468376593E+00	
  +7.2255000000000000E+03	  +8.6061359986826389E+00	
  +7.2257500000000000E+03	  +8.6153508006679100E+00	
  +7.2260000000000000E+03	  +8.7883301313972915E+00	
  +7.2262500000000000E+03	  +8.9516091717382871E+00	
  +7.2265000000000000E+03	  +8.9327868211154904E+00	
  +7.2267500000000000E+03	  +8.9098373350091276E+00	
  +7.2270000000000000E+03	  +9.0490261699247458E+00	
  +7.2272500000000000E+03	  +9.1809366486476254E+00	
  +7.2275000000000000E+03	  +9.1414348800459813E+00	
  +7.2277500000000000E+03	  +9.1092086875348599E+00	
  +7.2280000000000000E+03	  +9.2459023156653224E+00	
  +7.2282500000000000E+03	  +2.1812057745952121E+01	
  +7.2285000000000000E+03	  +3.5559804526318622E+01	
  +7.2287500000000000E+03	  +3.6887176583602546E+01	
  +7.2290000000000000E+03	  +3.5956040060413351E+01	
  +7.2292500000000000E+03	  +3.6582140320893942E+01	
  +7.2295000000000000E+03	  +3.8301683875678521E+01	
  +7.2297500000000000E+03	  +3.8463863976356919E+01	
  +7.2300000000000000E+03	  +3.7050986499559166E+01	
  +7.2302500000000000E+03	  +3.7665169757078075E+01	
  +7.2305000000000000E+03	  +3.9712633981370949E+01	
  +7.2307500000000000E+03	  +3.9766848729475818E+01	
  +7.2310000000000000E+03	  +3.8781603358647573E+01	
  +7.2312500000000000E+03	  +3.7795817563686455E+01	
  +7.2315000000000000E+03	  +3.7869827801494083E+01	
  +7.2317500000000000E+03	  +4.0454466860926850E+01	
  +7.2320000000000000E+03	  +3.9865018997176641E+01	
  +7.2322500000000000E+03	  +3.8130345542618421E+01	
  +7.2325000000000000E+03	  +3.7606734876354153E+01	
  +7.2327500000000000E+03	  +3.5399710048845215E+01	
  +7.2330000000000000E+03	  +3.5035904535283038E+01	
  +7.2332500000000000E+03	  +3.4203593393769211E+01	
  +7.2335000000000000E+03	  +3.2969634585382458E+01	
  +7.2337500000000000E+03	  +3.1902491720299796E+01	
  +7.2340000000000000E+03	  +3.0472338224003106E+01	
  +7.2342500000000000E+03	  +2.9036183885814737E+01	
  +7.2345000000000000E+03	  +2.8044526230784857E+01	
  +7.2347500000000000E+03	  +2.7665330464535806E+01	
  +7.2350000000000000E+03	  +2.6620893065952387E+01	
  +7.2352500000000000E+03	  +2.5763849293224236E+01	
  +7.2355000000000000E+03	  +2.5878322571747471E+01	
  +7.2357500000000000E+03	  +2.5711858242520567E+01	
  +7.2360000000000000E+03	  +2.4709460529226245E+01	
  +7.2362500000000000E+03	  +2.3887492146313445E+01	
  +7.2365000000000000E+03	  +2.4043733194694816E+01	
  +7.2367500000000000E+03	  +2.4550816045391606E+01	
  +7.2370000000000000E+03	  +2.3747280070438247E+01	
  +7.2372500000000000E+03	  +2.4141710411222938E+01	
  +7.2375000000000000E+03	  +2.4971533180548896E+01	
  +7.2377500000000000E+03	  +2.4194613798548620E+01	
  +7.2380000000000000E+03	  +2.3935041086330902E+01	
  +7.2382500000000000E+03	  +2.4642608315551669E+01	
  +7.2385000000000000E+03	  +2.6259957736625601E+01	
  +7.2387500000000000E+03	  +2.7471327235494222E+01	
  +7.2390000000000000E+03	  +2.6997044182694740E+01	
  +7.2392500000000000E+03	  +2.6220643562859195E+01	
  +7.2395000000000000E+03	  +2.7028563247028622E+01	
  +7.2397500000000000E+03	  +2.6246921018282805E+01	
  +7.2400000000000000E+03	  +2.5516055124955397E+01	
  +7.2402500000000000E+03	  +2.6363321006446512E+01	
  +7.2405000000000000E+03	  +2.7366723663490092E+01	
  +7.2407500000000000E+03	  +2.6924869868719757E+01	
  +7.2410000000000000E+03	  +2.6097886537386195E+01	
  +7.2412500000000000E+03	  +2.6935557893488081E+01	
  +7.2415000000000000E+03	  +2.7473116775589226E+01	
  +7.2417500000000000E+03	  +2.7667558761396094E+01	
  +7.2420000000000000E+03	  +2.8108101444852799E+01	
