  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\9_k
 altes_Nahwaermenetz\V1_2_5\III_kaltes_Nahwaermenetz.dck                       
                                                                               
                                                                   
 Initiated at time: 2025-01-11 AT  10:15:26
 TIME                                   ,Q_th_SW_WP                              ,Q_el_SW_WP                              ,
  +7.7692500000000000E+03,  +8.3171242370976046E+01,  +5.4412981043321249E+00,
  +7.7695000000000000E+03,  +8.0718000487389588E+01,  +5.2808000760462637E+00,
  +7.7697500000000000E+03,  +7.9565891767873183E+01,  +5.2054258624024765E+00,
  +7.7700000000000000E+03,  +7.8243839502219657E+01,  +5.1189334609202204E+00,
  +7.7702500000000000E+03,  +7.8258965233886414E+01,  +5.1199230291014652E+00,
  +7.7705000000000000E+03,  +7.8077160803562094E+01,  +5.1080288686454942E+00,
  +7.7707500000000000E+03,  +7.7909153444784693E+01,  +5.0970373516647598E+00,
  +7.7710000000000000E+03,  +4.5295662841328877E+01,  +2.9633704791092388E+00,
  +7.7712500000000000E+03,  +1.2584527602929814E+01,  +8.2331541813824305E-01,
  +7.7715000000000000E+03,  +1.2408633610833562E+01,  +8.1180793528151540E-01,
  +7.7717500000000000E+03,  +1.2382335516939044E+01,  +8.1008743953831697E-01,
  +7.7720000000000000E+03,  +1.2593545462517127E+01,  +8.2390539203882174E-01,
  +7.7722500000000000E+03,  +1.0296867719734054E+01,  +6.7365023302212390E-01,
  +7.7725000000000000E+03,  +7.7908718250052136E+00,  +5.0970088799934732E-01,
  +7.7727500000000000E+03,  +7.8092244836850515E+00,  +5.1090157088007948E-01,
  +7.7730000000000000E+03,  +7.9211870807334641E+00,  +5.1822648090556955E-01,
  +7.7732500000000000E+03,  +8.0101357601538190E+00,  +5.2404575529555664E-01,
  +7.7735000000000000E+03,  +7.9697311278979939E+00,  +5.2140236988213184E-01,
  +7.7737500000000000E+03,  +7.9391690847163563E+00,  +5.1940291450683496E-01,
  +7.7740000000000000E+03,  +7.1003059753744822E+00,  +4.6452211536839444E-01,
  +7.7742500000000000E+03,  +6.2642225007918562E+00,  +4.0982316780406852E-01,
  +7.7745000000000000E+03,  +6.2468317791248964E+00,  +4.0868541756562293E-01,
  +7.7747500000000000E+03,  +6.2227293826108472E+00,  +4.0710857056029887E-01,
  +7.7750000000000000E+03,  +6.2921546523366363E+00,  +4.1165056822418739E-01,
  +7.7752500000000000E+03,  +6.3538641854526805E+00,  +4.1568778055854022E-01,
  +7.7755000000000000E+03,  +6.3084175202654400E+00,  +4.1271453107852712E-01,
  +7.7757500000000000E+03,  +6.2693467393172941E+00,  +4.1015840999331282E-01,
  +7.7760000000000000E+03,  +6.3355041880532994E+00,  +4.1448661755800220E-01,
  +7.7762500000000000E+03,  +6.4036629130479401E+00,  +4.1894575428043807E-01,
  +7.7765000000000000E+03,  +6.3721451074348749E+00,  +4.1688377022145129E-01,
  +7.7767500000000000E+03,  +6.3444658288332683E+00,  +4.1507291346506886E-01,
  +7.7770000000000000E+03,  +6.4186267240479431E+00,  +4.1992472915332413E-01,
  +7.7772500000000000E+03,  +6.4954114133152583E+00,  +4.2494820087553775E-01,
  +7.7775000000000000E+03,  +6.4785447317217901E+00,  +4.2384473482207241E-01,
  +7.7777500000000000E+03,  +6.4548653194069097E+00,  +4.2229556064037688E-01,
  +7.7780000000000000E+03,  +6.5174707091348587E+00,  +4.2639138245013425E-01,
  +7.7782500000000000E+03,  +6.5783481151445322E+00,  +4.3037415467373025E-01,
  +7.7785000000000000E+03,  +6.5366503130767875E+00,  +4.2764616643070247E-01,
  +7.7787500000000000E+03,  +6.4967040571800698E+00,  +4.2503276929619210E-01,
  +7.7790000000000000E+03,  +6.6551666685560065E+00,  +4.3539984188411218E-01,
  +7.7792500000000000E+03,  +6.8197693768096812E+00,  +4.4616861699022037E-01,
  +7.7795000000000000E+03,  +6.8017687212758950E+00,  +4.4499096315169950E-01,
  +7.7797500000000000E+03,  +6.7857600219891268E+00,  +4.4394362872938348E-01,
  +7.7800000000000000E+03,  +6.9456577676725271E+00,  +4.5440459186605636E-01,
  +7.7802500000000000E+03,  +4.3201947857684260E+01,  +2.8263937183112922E+00,
  +7.7805000000000000E+03,  +7.9766017170323835E+01,  +5.2185186327151571E+00,
  +7.7807500000000000E+03,  +8.0230497112324116E+01,  +5.2489062252995424E+00,
  +7.7810000000000000E+03,  +7.8419887686505717E+01,  +5.1304510314664684E+00,
  +7.7812500000000000E+03,  +7.8254021049373648E+01,  +5.1195995665553999E+00,
  +7.7815000000000000E+03,  +8.0013235193977948E+01,  +5.2346923356095516E+00,
  +7.7817500000000000E+03,  +8.0021940813492307E+01,  +5.2352618818807164E+00,
  +7.7820000000000000E+03,  +7.7139283998703036E+01,  +5.0466703132735047E+00,
  +7.7822500000000000E+03,  +8.3360888448499921E+01,  +5.4537052875448264E+00,
  +7.7825000000000000E+03,  +9.2504681308292291E+01,  +6.0519180992817390E+00,
  +7.7827500000000000E+03,  +9.2630916009402796E+01,  +6.0601767307542591E+00,
  +7.7830000000000000E+03,  +9.0403819928585051E+01,  +5.9144738010244522E+00,
  +7.7832500000000000E+03,  +8.8215723478664785E+01,  +5.7713223375421432E+00,
  +7.7835000000000000E+03,  +8.8784163729605666E+01,  +5.8085113078123536E+00,
  +7.7837500000000000E+03,  +8.8598106829442941E+01,  +5.7963389387423128E+00,
  +7.7840000000000000E+03,  +8.6088031300049465E+01,  +5.6321226924717704E+00,
  +7.7842500000000000E+03,  +8.3944304730202489E+01,  +5.4918740321393225E+00,
  +7.7845000000000000E+03,  +8.2687611626230648E+01,  +5.4096576120229924E+00,
  +7.7847500000000000E+03,  +8.1619278126131391E+01,  +5.3397642103715439E+00,
  +7.7850000000000000E+03,  +8.4980541060354454E+01,  +5.5596675460770628E+00,
  +7.7852500000000000E+03,  +8.5423515768919287E+01,  +5.5886482054163782E+00,
  +7.7855000000000000E+03,  +8.2414368001486537E+01,  +5.3917812406360017E+00,
  +7.7857500000000000E+03,  +8.3011486169279380E+01,  +5.4308464014037252E+00,
  +7.7860000000000000E+03,  +8.0644636023808530E+01,  +5.2760003651698959E+00,
  +7.7862500000000000E+03,  +7.6989999804096129E+01,  +5.0369037186914722E+00,
  +7.7865000000000000E+03,  +7.5635810249958979E+01,  +4.9483088048272990E+00,
  +7.7867500000000000E+03,  +7.4785486831177778E+01,  +4.8926782398052477E+00,
  +7.7870000000000000E+03,  +7.3828957215061209E+01,  +4.8300993647212698E+00,
  +7.7872500000000000E+03,  +7.3078619945610455E+01,  +4.7810101766139042E+00,
  +7.7875000000000000E+03,  +7.3061984418417254E+01,  +4.7799218333356208E+00,
  +7.7877500000000000E+03,  +7.2998112625036242E+01,  +4.7757431598141382E+00,
  +7.7880000000000000E+03,  +7.1615933161179996E+01,  +4.6853170668265900E+00,
  +7.7882500000000000E+03,  +7.0301493229702231E+01,  +4.5993226857939424E+00,
  +7.7885000000000000E+03,  +7.0183257585537461E+01,  +4.5915873752693184E+00,
  +7.7887500000000000E+03,  +7.0054747292677760E+01,  +4.5831798681431692E+00,
  +7.7890000000000000E+03,  +6.9120413388812196E+01,  +4.5220530993828767E+00,
  +7.7892500000000000E+03,  +6.8256698870667790E+01,  +4.4655464507350100E+00,
  +7.7895000000000000E+03,  +6.8292863122068979E+01,  +4.4679124184299033E+00,
  +7.7897500000000000E+03,  +6.8403690337830383E+01,  +4.4751630485977341E+00,
  +7.7900000000000000E+03,  +6.8285552636541041E+01,  +4.4674341457732618E+00,
  +7.7902500000000000E+03,  +6.8388769517009109E+01,  +4.4741868862640306E+00,
  +7.7905000000000000E+03,  +6.8766530986025160E+01,  +4.4989011108764076E+00,
  +7.7907500000000000E+03,  +6.8879502714618567E+01,  +4.5062920411440661E+00,
  +7.7910000000000000E+03,  +6.8585863144445568E+01,  +4.4870813092733970E+00,
  +7.7912500000000000E+03,  +6.8122895648430202E+01,  +4.4567926651865450E+00,
  +7.7915000000000000E+03,  +6.9030214943561688E+01,  +4.5161520617746351E+00,
  +7.7917500000000000E+03,  +7.0229650215458236E+01,  +4.5946225124398916E+00,
  +7.7920000000000000E+03,  +7.1944591592008294E+01,  +4.7068188316873592E+00,
  +7.7922500000000000E+03,  +7.2930029053156431E+01,  +4.7712889398212068E+00,
  +7.7925000000000000E+03,  +7.4080262124700425E+01,  +4.8465404432653409E+00,
  +7.7927500000000000E+03,  +7.7549616588510005E+01,  +5.0735154328053671E+00,
  +7.7930000000000000E+03,  +7.8023961472516845E+01,  +5.1045484178199896E+00,
  +7.7932500000000000E+03,  +7.6281159684827117E+01,  +4.9905293916127773E+00,
  +7.7935000000000000E+03,  +7.6385211520405505E+01,  +4.9973367572303253E+00,
  +7.7937500000000000E+03,  +7.6220654423920479E+01,  +4.9865709661752335E+00,
  +7.7940000000000000E+03,  +7.5833733642410763E+01,  +4.9612575134127406E+00,
  +7.7942500000000000E+03,  +7.6683363903021956E+01,  +5.0168427300652239E+00,
  +7.7945000000000000E+03,  +7.7427702191003448E+01,  +5.0655394478238716E+00,
  +7.7947500000000000E+03,  +7.7855601148118964E+01,  +5.0935338088292434E+00,
  +7.7950000000000000E+03,  +4.5371567556177339E+01,  +2.9683363804140743E+00,
  +7.7952500000000000E+03,  +1.2534988426869663E+01,  +8.2007442501247074E-01,
  +7.7955000000000000E+03,  +1.2443183313432890E+01,  +8.1406827462357345E-01,
  +7.7957500000000000E+03,  +1.2532203282636145E+01,  +8.1989221299295401E-01,
  +7.7960000000000000E+03,  +1.2857699937100943E+01,  +8.4118712549415064E-01,
  +7.7962500000000000E+03,  +1.0642087443267823E+01,  +6.9623548453085782E-01,
  +7.7965000000000000E+03,  +8.1637881380865842E+00,  +5.3409812879555185E-01,
  +7.7967500000000000E+03,  +8.2458746555221332E+00,  +5.3946846112413493E-01,
  +7.7970000000000000E+03,  +8.4985056623737272E+00,  +5.5599629670155326E-01,
  +7.7972500000000000E+03,  +8.7627610651057211E+00,  +5.7328463316202793E-01,
  +7.7975000000000000E+03,  +8.8833779394775636E+00,  +5.8117573050722038E-01,
  +7.7977500000000000E+03,  +9.0052084667204966E+00,  +5.8914622845866249E-01,
  +7.7980000000000000E+03,  +8.2863277262590085E+00,  +5.4211501552010233E-01,
  +7.7982500000000000E+03,  +7.5649592079191024E+00,  +4.9492104511071527E-01,
  +7.7985000000000000E+03,  +7.6778935374977753E+00,  +5.0230952862896672E-01,
  +7.7987500000000000E+03,  +7.8089231356981834E+00,  +5.1088185584176882E-01,
  +7.7990000000000000E+03,  +8.0994130157833322E+00,  +5.2988652607122999E-01,
  +7.7992500000000000E+03,  +8.4247871207331642E+00,  +5.5117342103626310E-01,
  +7.7995000000000000E+03,  +8.6336076961638764E+00,  +5.6483505417826363E-01,
  +7.7997500000000000E+03,  +8.7945288847860041E+00,  +5.7536297384899360E-01,
  +7.8000000000000000E+03,  +9.1166635792137143E+00,  +5.9643793740804207E-01,
  +7.8002500000000000E+03,  +9.4025792422373744E+00,  +6.1514334940934712E-01,
  +7.8005000000000000E+03,  +9.4603747762837553E+00,  +6.1892449684541306E-01,
  +7.8007500000000000E+03,  +9.5358650503647802E+00,  +6.2386328426210724E-01,
  +7.8010000000000000E+03,  +9.8588503446555578E+00,  +6.4499389647194549E-01,
  +7.8012500000000000E+03,  +1.0187491073801336E+01,  +6.6649450323853721E-01,
  +7.8015000000000000E+03,  +1.0283207668055002E+01,  +6.7275655377449683E-01,
  +7.8017500000000000E+03,  +1.0378091105385867E+01,  +6.7896409682619374E-01,
  +7.8020000000000000E+03,  +1.0728096518297008E+01,  +7.0186244168059231E-01,
  +7.8022500000000000E+03,  +1.1076528279360092E+01,  +7.2465783377663817E-01,
  +7.8025000000000000E+03,  +1.1171921565393708E+01,  +7.3089873257367077E-01,
  +7.8027500000000000E+03,  +1.1271040718200810E+01,  +7.3738338812163817E-01,
  +7.8030000000000000E+03,  +1.1632473770001496E+01,  +7.6102936145980182E-01,
  +7.8032500000000000E+03,  +1.1990800725910930E+01,  +7.8447212521249887E-01,
  +7.8035000000000000E+03,  +1.2082906892732694E+01,  +7.9049797136601818E-01,
  +7.8037500000000000E+03,  +1.2153898147145009E+01,  +7.9514242018084902E-01,
  +7.8040000000000000E+03,  +1.2430683593141637E+01,  +8.1325050753982464E-01,
  +7.8042500000000000E+03,  +4.9810798610609140E+01,  +3.2587634418908111E+00,
  +7.8045000000000000E+03,  +8.7089226037769649E+01,  +5.6976236862422471E+00,
  +7.8047500000000000E+03,  +8.7290304977646684E+01,  +5.7107788396724892E+00,
  +7.8050000000000000E+03,  +8.5647263247864359E+01,  +5.6032863988390815E+00,
  +7.8052500000000000E+03,  +8.5857129838017173E+01,  +5.6170164652251007E+00,
  +7.8055000000000000E+03,  +8.7992135390830782E+01,  +5.7566945719371061E+00,
  +7.8057500000000000E+03,  +8.8287092295746177E+01,  +5.7759914875755323E+00,
  +7.8060000000000000E+03,  +8.5667817829440054E+01,  +5.6046311377485276E+00,
  +7.8062500000000000E+03,  +9.5324191233448303E+01,  +6.2363784196225929E+00,
  +7.8065000000000000E+03,  +1.0786208254930555E+02,  +7.0566427598496855E+00,
  +7.8067500000000000E+03,  +1.0808299992333718E+02,  +7.0710957997979245E+00,
  +7.8070000000000000E+03,  +1.0604366586984486E+02,  +6.9376767933837540E+00,
  +7.8072500000000000E+03,  +1.0388549477469624E+02,  +6.7964831313187206E+00,
  +7.8075000000000000E+03,  +1.0362621400997179E+02,  +6.7795202497581437E+00,
  +7.8077500000000000E+03,  +1.0365212755107230E+02,  +6.7812155869690249E+00,
  +7.8080000000000000E+03,  +1.0213374547858442E+02,  +6.6818787337832974E+00,
  +7.8082500000000000E+03,  +9.9587985161915469E+01,  +6.5153278877181595E+00,
  +7.8085000000000000E+03,  +9.8182523425335489E+01,  +6.4233786025451307E+00,
  +7.8087500000000000E+03,  +9.6849431117085942E+01,  +6.3361639302257799E+00,
  +7.8090000000000000E+03,  +9.7282594453698664E+01,  +6.3645027018394584E+00,
  +7.8092500000000000E+03,  +9.6794529836060661E+01,  +6.3325721330149625E+00,
  +7.8095000000000000E+03,  +9.3383519293861369E+01,  +6.1094141679777243E+00,
  +7.8097500000000000E+03,  +9.1098072537530584E+01,  +5.9598937718856932E+00,
  +7.8100000000000000E+03,  +8.8477556634161772E+01,  +5.7884522037319774E+00,
  +7.8102500000000000E+03,  +8.7278567518042422E+01,  +5.7100109418405749E+00,
  +7.8105000000000000E+03,  +8.7920794296187324E+01,  +5.7520272355840794E+00,
  +7.8107500000000000E+03,  +8.7118671377264832E+01,  +5.6995500837013831E+00,
  +7.8110000000000000E+03,  +8.4432280632619239E+01,  +5.5237987969629216E+00,
  +7.8112500000000000E+03,  +7.8029125682229591E+01,  +5.1048862750374520E+00,
  +7.8115000000000000E+03,  +7.3380153736199162E+01,  +4.8007373707299195E+00,
  +7.8117500000000000E+03,  +7.3278473551065957E+01,  +4.7940851651978003E+00,
  +7.8120000000000000E+03,  +7.0287214736002468E+01,  +4.5983885463187297E+00,
  +7.8122500000000000E+03,  +6.4620851224332085E+01,  +4.2276790059107068E+00,
  +7.8125000000000000E+03,  +6.1712598924090756E+01,  +4.0374129081934393E+00,
  +7.8127500000000000E+03,  +5.9962163927169250E+01,  +3.9228944958313630E+00,
  +7.8130000000000000E+03,  +5.7129111741606160E+01,  +3.7375482024813205E+00,
  +7.8132500000000000E+03,  +5.5524101555547645E+01,  +3.6325438928921976E+00,
  +7.8135000000000000E+03,  +5.4886746191722189E+01,  +3.5908463008627245E+00,
  +7.8137500000000000E+03,  +5.3400572861206108E+01,  +3.4936166347483693E+00,
  +7.8140000000000000E+03,  +5.1697279432790907E+01,  +3.3821823572391128E+00,
  +7.8142500000000000E+03,  +5.1016900654671637E+01,  +3.3376700516624425E+00,
  +7.8145000000000000E+03,  +5.1022432008999019E+01,  +3.3380319285198508E+00,
  +7.8147500000000000E+03,  +5.2667138843395385E+01,  +3.4456333052104324E+00,
  +7.8150000000000000E+03,  +5.2639983184273660E+01,  +3.4438567051226054E+00,
  +7.8152500000000000E+03,  +5.2624970337709563E+01,  +3.4428745222043142E+00,
  +7.8155000000000000E+03,  +5.5967098062723764E+01,  +3.6615259783583674E+00,
  +7.8157500000000000E+03,  +5.6894314227909831E+01,  +3.7221870845064426E+00,
  +7.8160000000000000E+03,  +5.6641599963348668E+01,  +3.7056538019739911E+00,
  +7.8162500000000000E+03,  +6.1771155872050002E+01,  +4.0412438694829786E+00,
  +7.8165000000000000E+03,  +6.7527218946790356E+01,  +4.4178218092148329E+00,
  +7.8167500000000000E+03,  +7.1550277543021053E+01,  +4.6810216904387572E+00,
  +7.8170000000000000E+03,  +7.4410344646416661E+01,  +4.8681353761830977E+00,
  +7.8172500000000000E+03,  +7.3229095925013212E+01,  +4.7908547411308033E+00,
  +7.8175000000000000E+03,  +7.3996984868790207E+01,  +4.8410922094551845E+00,
  +7.8177500000000000E+03,  +7.5404488348340180E+01,  +4.9331750712327640E+00,
  +7.8180000000000000E+03,  +7.5442462328009995E+01,  +4.9356594364736930E+00,
  +7.8182500000000000E+03,  +7.5767620551272458E+01,  +4.9569322078476539E+00,
  +7.8185000000000000E+03,  +7.7226089684630352E+01,  +5.0523493869631189E+00,
  +7.8187500000000000E+03,  +7.6880021267303789E+01,  +5.0297086115041081E+00,
  +7.8190000000000000E+03,  +4.3799004617678420E+01,  +2.8654548616070019E+00,
  +7.8192500000000000E+03,  +1.2346042775356416E+01,  +8.0771306565204348E-01,
  +7.8195000000000000E+03,  +1.2062287271642901E+01,  +7.8914897738745649E-01,
  +7.8197500000000000E+03,  +1.2057384029189070E+01,  +7.8882819338677856E-01,
  +7.8200000000000000E+03,  +1.2457109181698925E+01,  +8.1497934434475394E-01,
  +7.8202500000000000E+03,  +1.0401187091639303E+01,  +6.8047510162347635E-01,
  +7.8205000000000000E+03,  +8.0393244597617191E+00,  +5.2595536264680876E-01,
  +7.8207500000000000E+03,  +8.1944535324081418E+00,  +5.3610434569497278E-01,
  +7.8210000000000000E+03,  +8.4440520996378563E+00,  +5.5243379048856178E-01,
  +7.8212500000000000E+03,  +8.6686107423338221E+00,  +5.6712505253996703E-01,
  +7.8215000000000000E+03,  +8.7476513830902665E+00,  +5.7229611499440169E-01,
  +7.8217500000000000E+03,  +8.8036168092330787E+00,  +5.7595753159102681E-01,
  +7.8220000000000000E+03,  +8.1804326363467190E+00,  +5.3518705898642793E-01,
  +7.8222500000000000E+03,  +7.5333700188597881E+00,  +4.9285439094461347E-01,
  +7.8225000000000000E+03,  +7.5188736438021753E+00,  +4.9190599705422472E-01,
  +7.8227500000000000E+03,  +7.5010598869170586E+00,  +4.9074057065434395E-01,
  +7.8230000000000000E+03,  +7.6377568712418640E+00,  +4.9968367430977340E-01,
  +7.8232500000000000E+03,  +7.7678922631599097E+00,  +5.0819750001640107E-01,
  +7.8235000000000000E+03,  +7.7341672322631254E+00,  +5.0599111303147792E-01,
  +7.8237500000000000E+03,  +7.7177640265964840E+00,  +5.0491796888508222E-01,
  +7.8240000000000000E+03,  +7.9755662207172673E+00,  +5.2178411817145631E-01,
  +7.8242500000000000E+03,  +8.2592767134454323E+00,  +5.4034526168997143E-01,
  +7.8245000000000000E+03,  +8.3040021946392493E+00,  +5.4327132927171751E-01,
  +7.8247500000000000E+03,  +8.3181133781129830E+00,  +5.4419452283834757E-01,
  +7.8250000000000000E+03,  +8.5869202693814053E+00,  +5.6178063056253247E-01,
  +7.8252500000000000E+03,  +8.8270841897006580E+00,  +5.7749283404908458E-01,
  +7.8255000000000000E+03,  +8.7619217422033007E+00,  +5.7322972228192470E-01,
  +7.8257500000000000E+03,  +8.7129525931863974E+00,  +5.7002602193886698E-01,
  +7.8260000000000000E+03,  +8.9877285622647740E+00,  +5.8800264362973098E-01,
  +7.8262500000000000E+03,  +9.2748781174680808E+00,  +6.0678878035014161E-01,
  +7.8265000000000000E+03,  +9.2727042094048233E+00,  +6.0664655713107718E-01,
  +7.8267500000000000E+03,  +9.2683028214387146E+00,  +6.0635860587155888E-01,
  +7.8270000000000000E+03,  +9.5603408421862301E+00,  +6.2546455984539173E-01,
  +7.8272500000000000E+03,  +9.8424398318443789E+00,  +6.4392027427147025E-01,
  +7.8275000000000000E+03,  +9.8103294699360895E+00,  +6.4181952350233218E-01,
  +7.8277500000000000E+03,  +9.7753246904598630E+00,  +6.3952941174282552E-01,
  +7.8280000000000000E+03,  +1.0024842204195327E+01,  +6.5585355378738674E-01,
  +7.8282500000000000E+03,  +4.5953737476849810E+01,  +3.0064235845419729E+00,
  +7.8285000000000000E+03,  +8.1786884794749525E+01,  +5.3507295130678463E+00,
  +7.8287500000000000E+03,  +8.1985536707549414E+01,  +5.3637258835166444E+00,
  +7.8290000000000000E+03,  +8.0412231795515524E+01,  +5.2607958227006497E+00,
  +7.8292500000000000E+03,  +8.0453078165369817E+01,  +5.2634681078381691E+00,
  +7.8295000000000000E+03,  +8.2297977352002036E+01,  +5.3841666348858901E+00,
  +7.8297500000000000E+03,  +8.2514993169138890E+01,  +5.3983644239381423E+00,
  +7.8300000000000000E+03,  +8.0031766528063855E+01,  +5.2359047079411161E+00,
  +7.8302500000000000E+03,  +8.8782925886160086E+01,  +5.8084303245902467E+00,
  +7.8305000000000000E+03,  +1.0030051257304238E+02,  +6.5619434478676197E+00,
  +7.8307500000000000E+03,  +1.0166898943311369E+02,  +6.6514730777283235E+00,
  +7.8310000000000000E+03,  +9.9872391974340502E+01,  +6.5339345864422791E+00,
  +7.8312500000000000E+03,  +9.6939832473260964E+01,  +6.3420782428410716E+00,
