  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\II_
 NT_WN\II_HT_WN.dck                                                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:15
 TIME                                   ,Strom_system                            ,Strom_WP_Winter                         ,Strom_el_nacherhitzung_SpS              ,sum_PV_Bestand                          ,COP_WN                                  ,Q_WP_Winter                             ,Q_WP_Sommer                             ,COP_WP_Winter                           ,COP_WP_Sommer                           ,Anteil_TWW_WP_W                         ,Q_TWW_SpS_EL                            ,Strom_WP_Sommer                         ,
  +5.3750000000000000E+01,  +8.9289609081675096E+01,  +8.6588886581675098E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2212313153448284E+00,  +1.9233394643605834E+02,  +0.0000000000000000E+00,  +2.2212313153448284E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.4000000000000000E+01,  +8.7276506416505100E+01,  +8.4496623916505101E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2275728923883222E+00,  +1.8822238893473755E+02,  +0.0000000000000000E+00,  +2.2275728923883222E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.4250000000000000E+01,  +9.4247995325299073E+01,  +9.2210534575299079E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2334740027973261E+00,  +2.0594983175797447E+02,  +0.0000000000000000E+00,  +2.2334740027973261E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.4500000000000000E+01,  +1.0359018840545829E+02,  +1.0144255265545829E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2394208690974069E+00,  +2.2717256943114586E+02,  +0.0000000000000000E+00,  +2.2394208690974069E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.4750000000000000E+01,  +1.0314152509130754E+02,  +1.0083032009130754E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2451632692603303E+00,  +2.2638053109676559E+02,  +0.0000000000000000E+00,  +2.2451632692603303E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.5000000000000000E+01,  +1.0153349395421175E+02,  +9.9071347204211747E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2504439189283953E+00,  +2.2295451085576201E+02,  +0.0000000000000000E+00,  +2.2504439189283953E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.5250000000000000E+01,  +9.9834313619453738E+01,  +9.7333101869453742E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2555069690314191E+00,  +2.1953548958399796E+02,  +0.0000000000000000E+00,  +2.2555069690314191E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.5500000000000000E+01,  +9.9532292749830276E+01,  +9.6879486999830277E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2606032831015348E+00,  +2.1900608637700878E+02,  +0.0000000000000000E+00,  +2.2606032831015348E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.5750000000000000E+01,  +9.9699418243190365E+01,  +9.6981168743190366E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2657332130613947E+00,  +2.1973345506295800E+02,  +0.0000000000000000E+00,  +2.2657332130613947E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.6000000000000000E+01,  +9.8571454260397886E+01,  +9.5822818260397881E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2708971160181641E+00,  +2.1760376163627021E+02,  +0.0000000000000000E+00,  +2.2708971160181641E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.6250000000000000E+01,  +9.6492524926639902E+01,  +9.3582463926639903E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2760953543620492E+00,  +2.1300261139317914E+02,  +0.0000000000000000E+00,  +2.2760953543620492E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.6500000000000000E+01,  +9.6060008018341406E+01,  +9.3015969268341408E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2813282958671199E+00,  +2.1219996265937371E+02,  +0.0000000000000000E+00,  +2.2813282958671199E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.6750000000000000E+01,  +9.7028910608524683E+01,  +9.3518227858524682E+01,  +0.0000000000000000E+00,  +6.2718488944709383E-02,  +2.2860676747192263E+00,  +2.1378899770440029E+02,  +0.0000000000000000E+00,  +2.2860676747192263E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.7000000000000000E+01,  +9.7470842896903406E+01,  +9.3393080396903400E+01,  +0.0000000000000000E+00,  +4.3780326849507434E-01,  +2.2897736739049570E+00,  +2.1384901681771851E+02,  +0.0000000000000000E+00,  +2.2897736739049570E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.7250000000000000E+01,  +9.3980551064793303E+01,  +8.9402320064793301E+01,  +0.0000000000000000E+00,  +2.1884695266569483E+00,  +2.2929643221565734E+00,  +2.0499633022659378E+02,  +0.0000000000000000E+00,  +2.2929643221565734E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.7500000000000000E+01,  +8.8967406307004467E+01,  +8.4117619557004460E+01,  +0.0000000000000000E+00,  +2.8267514089615555E+00,  +2.2961679005420641E+00,  +1.9314817789680299E+02,  +0.0000000000000000E+00,  +2.2961679005420641E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.7750000000000000E+01,  +8.5785274081953148E+01,  +8.1172668331953147E+01,  +0.0000000000000000E+00,  +3.3918016714920078E+00,  +2.3004600531187749E+00,  +1.8673448090271762E+02,  +0.0000000000000000E+00,  +2.3004600531187749E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.8000000000000000E+01,  +8.2876458926636218E+01,  +7.8056508926636212E+01,  +0.0000000000000000E+00,  +4.0813556874235912E+00,  +2.3069421225527278E+00,  +1.8007184838227008E+02,  +0.0000000000000000E+00,  +2.3069421225527278E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.8250000000000000E+01,  +8.1340809585213449E+01,  +7.5916747085213444E+01,  +0.0000000000000000E+00,  +4.5596056812304475E+00,  +2.3145710351066953E+00,  +1.7571470388295566E+02,  +0.0000000000000000E+00,  +2.3145710351066953E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.8500000000000000E+01,  +8.1910960129389863E+01,  +7.5924028629389866E+01,  +0.0000000000000000E+00,  +5.0919418277938497E+00,  +2.3222734876529341E+00,  +1.7631635876183441E+02,  +0.0000000000000000E+00,  +2.3222734876529341E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.8750000000000000E+01,  +8.1736657721216247E+01,  +7.4970099721216243E+01,  +0.0000000000000000E+00,  +5.6482274173033691E+00,  +2.3300506253690978E+00,  +1.7468412773940352E+02,  +0.0000000000000000E+00,  +2.3300506253690978E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.9000000000000000E+01,  +7.9727359990709090E+01,  +7.2254744240709087E+01,  +0.0000000000000000E+00,  +6.1494791259191572E+00,  +2.3379036183384172E+00,  +1.6892462800247068E+02,  +0.0000000000000000E+00,  +2.3379036183384172E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.9250000000000000E+01,  +7.9985402315488471E+01,  +7.2077997565488474E+01,  +0.0000000000000000E+00,  +2.6696165605231990E+00,  +2.3458336622504032E+00,  +1.6908299299672547E+02,  +0.0000000000000000E+00,  +2.3458336622504032E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.9500000000000000E+01,  +8.1520523966505294E+01,  +7.3184106216505299E+01,  +0.0000000000000000E+00,  +2.8162116803295341E+00,  +2.3538419791258658E+00,  +1.7226382141721641E+02,  +0.0000000000000000E+00,  +2.3538419791258658E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +5.9750000000000000E+01,  +8.2310145357700506E+01,  +7.3083581857700509E+01,  +0.0000000000000000E+00,  +2.9350581671416696E+00,  +2.3619298180672734E+00,  +1.7261829120086324E+02,  +0.0000000000000000E+00,  +2.3619298180672734E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.0000000000000000E+01,  +8.1166223557302288E+01,  +7.1759390557302297E+01,  +0.0000000000000000E+00,  +3.0254794611799909E+00,  +2.3700984560354956E+00,  +1.7007682076591030E+02,  +0.0000000000000000E+00,  +2.3700984560354956E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.0250000000000000E+01,  +7.9528862476138258E+01,  +7.0306291476138256E+01,  +0.0000000000000000E+00,  +2.8807369002975562E+00,  +2.3783491986540466E+00,  +1.6721291199261125E+02,  +0.0000000000000000E+00,  +2.3783491986540466E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.0500000000000000E+01,  +7.8760548495196318E+01,  +6.9911970745196314E+01,  +0.0000000000000000E+00,  +2.9107536484929355E+00,  +2.3866833810419887E+00,  +1.6685773871345376E+02,  +0.0000000000000000E+00,  +2.3866833810419887E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.0750000000000000E+01,  +7.8213867605699463E+01,  +7.0025716355699458E+01,  +0.0000000000000000E+00,  +2.9134067968140700E+00,  +2.3938935751755297E+00,  +1.6763411248097293E+02,  +0.0000000000000000E+00,  +2.3938935751755297E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.1000000000000000E+01,  +7.7855154179596965E+01,  +6.9717760929596963E+01,  +0.0000000000000000E+00,  +2.8887472121649864E+00,  +2.3987354039125464E+00,  +1.6723446142333512E+02,  +0.0000000000000000E+00,  +2.3987354039125464E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.1250000000000000E+01,  +7.6074898327870400E+01,  +6.8020605077870400E+01,  +0.0000000000000000E+00,  +3.0947282465767714E+00,  +2.4023857806835949E+00,  +1.6341173443257017E+02,  +0.0000000000000000E+00,  +2.4023857806835949E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.1500000000000000E+01,  +7.5112346224262112E+01,  +6.6996719974262106E+01,  +0.0000000000000000E+00,  +3.0091274906224879E+00,  +2.4060522145322980E+00,  +1.6119760646047359E+02,  +0.0000000000000000E+00,  +2.4060522145322980E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.1750000000000000E+01,  +7.4795468040628521E+01,  +6.6689615540628523E+01,  +0.0000000000000000E+00,  +2.8959715306057934E+00,  +2.4100425538691246E+00,  +1.6072481135408643E+02,  +0.0000000000000000E+00,  +2.4100425538691246E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.2000000000000000E+01,  +7.3932156056734158E+01,  +6.5861433806734155E+01,  +0.0000000000000000E+00,  +2.7559107062572634E+00,  +2.4146705681043548E+00,  +1.5903366578627413E+02,  +0.0000000000000000E+00,  +2.4146705681043548E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.2250000000000000E+01,  +7.3430672513199980E+01,  +6.5324039513199978E+01,  +0.0000000000000000E+00,  +2.2310832986320515E+00,  +2.4196352937723891E+00,  +1.5806035153792078E+02,  +0.0000000000000000E+00,  +2.4196352937723891E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.2500000000000000E+01,  +7.3588812693072100E+01,  +6.5352088693072105E+01,  +0.0000000000000000E+00,  +2.0648512299011474E+00,  +2.4246295282471895E+00,  +1.5845460397785189E+02,  +0.0000000000000000E+00,  +2.4246295282471895E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.2750000000000000E+01,  +7.3772041747760724E+01,  +6.5425178247760726E+01,  +0.0000000000000000E+00,  +1.8772804692792091E+00,  +2.4277654741224022E+00,  +1.5883698888821749E+02,  +0.0000000000000000E+00,  +2.4277654741224022E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.3000000000000000E+01,  +7.3533473682584628E+01,  +6.5259629682584631E+01,  +0.0000000000000000E+00,  +1.6697707134314057E+00,  +2.4271373511911873E+00,  +1.5839408472750625E+02,  +0.0000000000000000E+00,  +2.4271373511911873E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.3250000000000000E+01,  +7.3381320173279761E+01,  +6.5177015673279755E+01,  +0.0000000000000000E+00,  +1.1880676057831485E+00,  +2.4246290821056387E+00,  +1.5803008768628911E+02,  +0.0000000000000000E+00,  +2.4246290821056387E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.3500000000000000E+01,  +7.4028244160703366E+01,  +6.5821792410703367E+01,  +0.0000000000000000E+00,  +9.8877880495728687E-01,  +2.4221282609822241E+00,  +1.5942882358646989E+02,  +0.0000000000000000E+00,  +2.4221282609822241E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.3750000000000000E+01,  +7.5144451661862917E+01,  +6.6315852661862920E+01,  +0.0000000000000000E+00,  +7.7857416356388098E-01,  +2.4199460597888169E+00,  +1.6048078635061091E+02,  +0.0000000000000000E+00,  +2.4199460597888169E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.4000000000000000E+01,  +7.5912562007586217E+01,  +6.6710892507586223E+01,  +0.0000000000000000E+00,  +5.5958492846486418E-01,  +2.4183908064736590E+00,  +1.6133300913199901E+02,  +0.0000000000000000E+00,  +2.4183908064736590E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.4250000000000000E+01,  +7.7058599418632838E+01,  +6.7906657668632832E+01,  +0.0000000000000000E+00,  +2.2965110221894364E-01,  +2.4171487109197027E+00,  +1.6414049004660140E+02,  +0.0000000000000000E+00,  +2.4171487109197027E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.4500000000000000E+01,  +7.8940288413541197E+01,  +6.9340490663541203E+01,  +0.0000000000000000E+00,  +7.6428333787389169E-02,  +2.4159084508760991E+00,  +1.6752027738194442E+02,  +0.0000000000000000E+00,  +2.4159084508760991E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.4750000000000000E+01,  +8.0703028992883389E+01,  +6.9779620242883396E+01,  +0.0000000000000000E+00,  +1.0975906094499194E-04,  +2.4149794304488266E+00,  +1.6851634755109396E+02,  +0.0000000000000000E+00,  +2.4149794304488266E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.5000000000000000E+01,  +8.0934522953999476E+01,  +6.9341843453999473E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4146699855730898E+00,  +1.6743766813268036E+02,  +0.0000000000000000E+00,  +2.4146699855730898E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.5250000000000000E+01,  +8.0719216468199278E+01,  +6.9697663968199279E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4146699855730898E+00,  +1.6829685724856981E+02,  +0.0000000000000000E+00,  +2.4146699855730898E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.5500000000000000E+01,  +8.0769675667210493E+01,  +6.9862054667210487E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4146699855730898E+00,  +1.6869380653537954E+02,  +0.0000000000000000E+00,  +2.4146699855730898E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.5750000000000000E+01,  +8.0209701920526712E+01,  +6.9517030170526709E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4137424448071663E+00,  +1.6779620635954069E+02,  +0.0000000000000000E+00,  +2.4137424448071663E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.6000000000000000E+01,  +8.0684348485175192E+01,  +7.0009442735175199E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4109659677887185E+00,  +1.6879038385836054E+02,  +0.0000000000000000E+00,  +2.4109659677887185E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.6250000000000000E+01,  +8.1858248212094793E+01,  +7.0686024212094793E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4072779470509795E+00,  +1.7016090725048738E+02,  +0.0000000000000000E+00,  +2.4072779470509795E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.6500000000000000E+01,  +8.2671111371560812E+01,  +7.1094738204894142E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4036061355758975E+00,  +1.7088374895644574E+02,  +0.0000000000000000E+00,  +2.4036061355758975E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.6750000000000000E+01,  +8.3315494916447605E+01,  +7.1369380999780944E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.4005584155470641E+00,  +1.7132636817140889E+02,  +0.0000000000000000E+00,  +2.4005584155470641E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.7000000000000000E+01,  +5.9427740622717081E+01,  +4.7279532372717078E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.3987351222914177E+00,  +1.1341107486795055E+02,  +0.0000000000000000E+00,  +2.3987351222914177E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.7250000000000000E+01,  +3.7864392921708841E+01,  +2.5596028755042177E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.3975218794627491E+00,  +6.1367038967571290E+01,  +0.0000000000000000E+00,  +2.3975218794627491E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.7500000000000000E+01,  +3.6413941255902778E+01,  +2.4059518339236114E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.3963104040526861E+00,  +5.7654074112807905E+01,  +0.0000000000000000E+00,  +2.3963104040526861E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.7750000000000000E+01,  +3.5758096841280299E+01,  +2.3463878924613631E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.3935914168203847E+00,  +5.6162939199267903E+01,  +0.0000000000000000E+00,  +2.3935914168203847E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.8000000000000000E+01,  +3.6320609679303359E+01,  +2.4208988012636691E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.3878804219665075E+00,  +5.7808168510997021E+01,  +0.0000000000000000E+00,  +2.3878804219665075E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +6.8250000000000000E+01,  +3.6148252042094782E+01,  +2.4268927042094781E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.3807213797944127E+00,  +5.7777553473785822E+01,  +0.0000000000000000E+00,  +2.3807213797944127E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
