Koordinatensystem : Lambert konform konisch
Rechtswert        : 3834500 Meter
Hochwert          : 2624500 Meter
Hoehenlage        : 72 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3834500 2624500  7 22 12  21.6 1006 229  0.7 8 11.1  68    0  153 388 -436  2
3834500 2624500  7 22 13  20.0 1006 179  1.9 8 11.8  76    0  157 391 -441  2
3834500 2624500  7 22 14  21.5 1007 201  2.0 7 12.4  80    0  164 388 -449  2
3834500 2624500  7 22 15  21.7 1007 202  1.8 6 12.7  78   61  276 386 -460  2
3834500 2624500  7 22 16  22.0 1006 159  1.8 5 12.7  77   81  242 380 -469  2
3834500 2624500  7 22 17  21.9 1007 177  1.3 6 12.4  74   10  169 378 -470  2
3834500 2624500  7 22 18  22.6 1006 193  1.8 6 12.5  74   51  142 382 -465  2
3834500 2624500  7 22 19  22.3 1006 170  1.8 5 12.2  71   27   83 380 -458  2
3834500 2624500  7 22 20  21.5 1007  13  2.2 8 12.3  74    8   31 386 -450  2
3834500 2624500  7 22 21  21.2 1007 101  1.8 7 12.2  76    0    0 394 -441  2
3834500 2624500  7 22 22  20.7 1007 171  1.4 8 12.1  77    0    0 393 -432  2
3834500 2624500  7 22 23  20.6 1008 178  1.9 8 12.0  78    0    0 398 -427  2
3834500 2624500  7 22 24  20.4 1009 173  1.2 8 11.8  78    0    0 400 -425  2
3834500 2624500  7 23  1  19.6 1009 155  0.9 8 11.9  80    0    0 398 -422  2
3834500 2624500  7 23  2  19.5 1009 216  1.7 8 11.9  83    0    0 395 -416  2
3834500 2624500  7 23  3  17.2 1009 215  1.5 8 11.3  85    0    0 389 -410  2
3834500 2624500  7 23  4  17.0 1008 328  2.2 8 10.7  87    0    0 383 -405  2
3834500 2624500  7 23  5  16.7 1008 175  1.3 8 10.8  89    0    0 381 -402  2
3834500 2624500  7 23  6  16.4 1008 348  1.4 8 10.7  90    0   11 379 -401  2
3834500 2624500  7 23  7  17.5 1008   8  0.9 6 10.7  88   14   87 370 -406  2
3834500 2624500  7 23  8  19.2 1010 355  1.5 6 10.8  81   63  171 366 -416  2
3834500 2624500  7 23  9  19.6 1010 352  1.6 5 10.5  74  129  239 367 -428  2
3834500 2624500  7 23 10  21.5 1009 360  1.7 5 10.3  68   49  290 367 -432  2
3834500 2624500  7 23 11  22.8 1009 359  2.1 5 10.5  62  108  349 374 -438  2
3834500 2624500  7 23 12  25.1 1009 168  2.2 5 10.3  55  294  358 381 -448  2
3834500 2624500  7 23 13  25.4 1008 119  3.0 5  9.0  44  200  387 383 -460  2
3834500 2624500  7 23 14  25.3 1008  63  1.6 5  7.8  38  186  376 381 -467  2
3834500 2624500  7 23 15  24.9 1007  95  1.8 7  7.4  37   21  276 384 -466  2
3834500 2624500  7 23 16  24.6 1007  86  0.5 7  7.2  37   27  250 386 -453  2
3834500 2624500  7 23 17  19.6 1007 310  5.2 7  8.1  49    0  108 377 -452  2
3834500 2624500  7 23 18  18.9 1009 329  3.6 7  9.0  64    0   49 368 -462  2
3834500 2624500  7 23 19  16.5 1009 185  2.7 8  9.5  75    0   24 367 -454  2
3834500 2624500  7 23 20  16.3 1009 189  1.7 8 10.4  88    0    9 368 -443  2
3834500 2624500  7 23 21  16.1 1009 169  1.5 8 10.4  90    0    0 367 -431  2
3834500 2624500  7 23 22  15.9 1010 202  1.2 8 10.4  91    0    0 366 -419  2
3834500 2624500  7 23 23  16.0 1010 177  0.5 8 10.4  91    0    0 362 -410  2
3834500 2624500  7 23 24  16.3 1010  45  0.9 8 10.5  91    0    0 360 -405  2
3834500 2624500  7 24  1  16.1 1010 222  1.4 7 10.6  91    0    0 356 -401  2
3834500 2624500  7 24  2  16.4 1010 282  1.6 8 10.7  92    0    0 354 -397  2
3834500 2624500  7 24  3  16.7 1011 280  1.8 8 10.9  92    0    0 357 -393  2
3834500 2624500  7 24  4  16.6 1011 287  2.6 8 10.9  92    0    0 356 -389  2
3834500 2624500  7 24  5  16.3 1011 286  2.3 8 10.7  91    0    0 353 -385  2
3834500 2624500  7 24  6  15.9 1011 283  2.9 8 10.4  91    4   32 352 -382  2
3834500 2624500  7 24  7  15.9 1011 302  3.8 8 10.2  90    0   51 352 -384  2
3834500 2624500  7 24  8  16.3 1011 292  3.3 8 10.2  89    0   77 353 -393  2
3834500 2624500  7 24  9  17.1 1012 305  3.2 7  9.9  83    4  174 350 -408  2
3834500 2624500  7 24 10  19.0 1012 296  4.3 4  9.6  74  143  288 338 -425  2
3834500 2624500  7 24 11  17.4 1012 298  4.6 4  9.5  73  135  332 328 -440  2
3834500 2624500  7 24 12  19.5 1012 298  3.8 5  9.0  68  122  354 331 -453  2
3834500 2624500  7 24 13  18.9 1012 341  3.1 6  8.3  59   34  316 339 -462  2
3834500 2624500  7 24 14  19.4 1012 287  3.7 6  8.0  58   39  305 343 -470  2
3834500 2624500  7 24 15  20.3 1013 327  4.2 5  7.7  53  122  317 342 -473  2
3834500 2624500  7 24 16  20.8 1012 302  4.6 4  7.2  47  248  257 337 -470  2
3834500 2624500  7 24 17  21.6 1012 300  5.7 3  6.4  40  339  143 331 -465  2
3834500 2624500  7 24 18  22.2 1012 304  5.0 3  5.6  34  246  105 327 -458  2
3834500 2624500  7 24 19  21.0 1011 290  4.8 2  5.5  34  140   74 321 -448  2
3834500 2624500  7 24 20  19.5 1012 321  2.2 2  5.5  37   32   38 312 -437  2
3834500 2624500  7 24 21  17.4 1011 349  2.4 0  5.8  44    0    0 299 -424  2
3834500 2624500  7 24 22  15.5 1011 167  0.8 0  6.0  52    0    0 286 -412  2
3834500 2624500  7 24 23  14.3 1011 213  1.0 1  6.4  60    0    0 285 -402  2
3834500 2624500  7 24 24  12.7 1012 291  0.9 1  6.7  69    0    0 283 -394  2
3834500 2624500  7 25  1  12.2 1011 288  1.7 1  6.8  75    0    0 279 -389  2
3834500 2624500  7 25  2  11.3 1011 265  2.3 1  6.6  77    0    0 277 -384  2
3834500 2624500  7 25  3  10.9 1011  33  1.8 2  6.5  79    0    0 278 -382  2
3834500 2624500  7 25  4  10.5 1011   3  2.4 2  6.6  82    0    0 280 -380  2
3834500 2624500  7 25  5  10.0 1011 322  2.1 2  6.6  84    0    0 279 -378  2
3834500 2624500  7 25  6  10.4 1011   7  2.0 2  6.7  86   11   37 278 -377  2
3834500 2624500  7 25  7  12.6 1011   9  0.8 6  7.0  82    9   83 292 -382  2
3834500 2624500  7 25  8  13.3 1011   7  1.1 7  7.1  76    3  129 312 -393  2
3834500 2624500  7 25  9  15.8 1010 359  1.7 7  7.3  70  105  242 322 -408  2
3834500 2624500  7 25 10  17.6 1009 133  2.4 6  7.2  60  221  286 327 -425  2
3834500 2624500  7 25 11  19.4 1009 141  2.3 6  7.0  52  371  286 332 -441  2
3834500 2624500  7 25 12  20.0 1009  12  2.2 6  7.1  50  204  371 340 -454  2
3834500 2624500  7 25 13  20.7 1008 285  2.2 7  7.5  50    5  259 347 -465  2
3834500 2624500  7 25 14  21.2 1008  40  2.0 7  7.8  50    0  181 355 -472  2
3834500 2624500  7 25 15  22.3 1008 355  2.4 8  8.1  49    0  170 361 -474  2
3834500 2624500  7 25 16  21.8 1008 203  2.2 7  8.2  50    0  172 363 -471  2
3834500 2624500  7 25 17  21.6 1007 353  1.8 7  8.2  50   27  208 359 -466  2
3834500 2624500  7 25 18  21.9 1007 344  1.8 7  8.0  49   26  155 359 -459  2
3834500 2624500  7 25 19  20.3 1007 328  2.3 7  8.3  53    0   69 358 -449  2
3834500 2624500  7 25 20  18.4 1007 351  2.1 7  9.2  65    2   30 355 -440  2
3834500 2624500  7 25 21  17.8 1007 334  1.7 8  9.8  74    0    0 354 -433  2
3834500 2624500  7 25 22  16.8 1007 346  1.2 7  9.8  78    0    0 353 -425  2
3834500 2624500  7 25 23  16.6 1007 250  0.7 7 10.0  83    0    0 349 -418  2
3834500 2624500  7 25 24  16.4 1007  10  1.9 7 10.0  85    0    0 349 -413  2
3834500 2624500  7 26  1  16.3 1007 316  2.0 8  9.9  85    0    0 351 -412  2
3834500 2624500  7 26  2  15.9 1006  46  2.2 8  9.9  86    0    0 354 -411  2
3834500 2624500  7 26  3  16.1 1006 249  1.3 8 10.0  87    0    0 356 -409  2
3834500 2624500  7 26  4  15.8 1005  31  1.1 8 10.2  89    0    0 358 -405  2
3834500 2624500  7 26  5  15.9 1005 213  1.5 8 10.3  91    0    0 359 -401  2
3834500 2624500  7 26  6  15.9 1005 222  1.3 8 10.4  91    0    6 360 -396  2
3834500 2624500  7 26  7  16.2 1005 186  1.1 7 10.5  91    0   35 359 -397  2
3834500 2624500  7 26  8  16.8 1005 180  1.5 7 10.7  90    4  137 359 -404  2
3834500 2624500  7 26  9  18.1 1006 173  1.5 6 10.9  86   21  235 361 -413  2
3834500 2624500  7 26 10  19.7 1006  85  2.3 5 10.5  76   83  339 361 -420  2
3834500 2624500  7 26 11  19.9 1005 152  2.9 7 10.2  70    2  232 369 -425  2
3834500 2624500  7 26 12  18.1 1005  31  2.0 7 11.2  81    0  110 376 -423  2
3834500 2624500  7 26 13  16.8 1005 175  2.2 8 12.0  95    0   86 377 -419  2
3834500 2624500  7 26 14  17.0 1005 285  2.4 8 11.7  96    0   83 379 -424  2
3834500 2624500  7 26 15  19.1 1005  14  1.6 7 11.5  88    0  143 380 -436  2
3834500 2624500  7 26 16  21.5 1004 331  2.1 6 11.9  78   21  264 379 -442  2
3834500 2624500  7 26 17  18.2 1004 292  3.7 7 11.2  76   29  232 376 -432  2
3834500 2624500  7 26 18  17.9 1004 273  3.1 7 10.5  80    8  143 372 -426  2
3834500 2624500  7 26 19  17.6 1004 286  2.2 6 10.5  82    4   84 367 -426  2
3834500 2624500  7 26 20  17.0 1004 264  3.0 6 10.3  82    2   32 360 -421  2
3834500 2624500  7 26 21  16.2 1004 279  2.3 7 10.0  84    0    0 359 -418  2
3834500 2624500  7 26 22  15.7 1005 284  2.6 7  9.7  84    0    0 358 -415  2
3834500 2624500  7 26 23  15.8 1005 310  1.9 6  9.7  86    0    0 353 -413  2
3834500 2624500  7 26 24  15.5 1006   5  2.0 6  9.8  88    0    0 348 -412  2
3834500 2624500  7 27  1  15.8 1006 298  1.6 8 10.0  89    0    0 355 -410  2
3834500 2624500  7 27  2  15.9 1006 305  1.9 8 10.0  88    0    0 365 -407  2
3834500 2624500  7 27  3  15.7 1006 304  2.0 7  9.9  88    0    0 362 -404  2
3834500 2624500  7 27  4  14.9 1006 295  2.3 8  9.8  89    0    0 360 -400  2
3834500 2624500  7 27  5  15.1 1007 290  1.4 7  9.8  91    0    0 358 -396  2
3834500 2624500  7 27  6  15.4 1007 296  2.0 8  9.9  90    0    9 359 -391  2
3834500 2624500  7 27  7  15.7 1008 304  2.2 8  9.9  88    0   32 363 -391  2
3834500 2624500  7 27  8  16.3 1008 292  2.2 7  9.9  86    0   92 360 -397  2
3834500 2624500  7 27  9  16.8 1009 294  3.0 7 10.0  84    0  158 359 -409  2
3834500 2624500  7 27 10  17.8 1009 288  2.1 8  9.8  79    6  229 367 -423  2
3834500 2624500  7 27 11  19.1 1010 301  2.1 7  9.7  73   64  324 372 -437  2
3834500 2624500  7 27 12  20.2 1010 283  1.5 5  9.8  68  147  370 365 -449  2
3834500 2624500  7 27 13  20.5 1010 297  1.9 6  9.3  62   94  366 363 -458  2
3834500 2624500  7 27 14  23.3 1010 245  3.3 5  8.8  53  195  370 368 -464  2
3834500 2624500  7 27 15  22.5 1010 271  2.8 4  8.5  48  234  332 364 -466  2
3834500 2624500  7 27 16  23.0 1009 296  2.9 4  8.1  47  436  190 360 -466  2
3834500 2624500  7 27 17  24.2 1009   1  2.0 4  8.0  44  215  212 362 -456  2
3834500 2624500  7 27 18  23.8 1009 348  1.6 6  7.9  42   58  166 372 -446  2
3834500 2624500  7 27 19  22.9 1009 185  2.2 5  8.2  46   68   98 376 -443  2
3834500 2624500  7 27 20  21.3 1009 352  1.4 6  8.9  53   22   38 374 -439  2
3834500 2624500  7 27 21  20.3 1009 323  1.9 6  9.1  59    0    0 374 -434  2
3834500 2624500  7 27 22  18.3 1010 298  1.0 6  9.0  64    0    0 369 -429  2
3834500 2624500  7 27 23  18.1 1010  50  2.0 7  9.1  70    0    0 371 -426  2
3834500 2624500  7 27 24  16.8 1010  47  3.0 7  9.3  74    0    0 373 -424  2
3834500 2624500  7 28  1  15.9 1010  97  1.6 7  9.4  80    0    0 371 -422  2
3834500 2624500  7 28  2  16.3 1009  68  2.2 7  9.6  83    0    0 372 -418  2
3834500 2624500  7 28  3  16.3 1009  83  1.9 8  9.7  84    0    0 379 -415  2
3834500 2624500  7 28  4  16.3 1008 150  1.8 8  9.8  84    0    0 385 -413  2
3834500 2624500  7 28  5  16.9 1008 132  1.8 8  9.9  83    0    0 387 -412  2
3834500 2624500  7 28  6  17.1 1008 210  2.0 8 10.1  83    0   27 389 -413  2
3834500 2624500  7 28  7  16.7 1008 213  1.8 6 10.6  87    0   64 377 -414  2
3834500 2624500  7 28  8  17.4 1008 181  1.5 7 11.0  90    0   86 372 -415  2
3834500 2624500  7 28  9  17.6 1008 177  1.3 7 11.4  90    0  128 380 -415  2
3834500 2624500  7 28 10  18.8 1008 234  1.6 8 11.9  90    0  153 389 -415  2
3834500 2624500  7 28 11  20.4 1008 236  2.7 7 11.8  82   14  278 394 -421  2
3834500 2624500  7 28 12  22.5 1008 301  2.6 8 11.4  71    0  153 399 -425  2
3834500 2624500  7 28 13  22.5 1008 306  3.1 6 10.8  63  106  388 397 -428  2
3834500 2624500  7 28 14  24.9 1007 312  3.6 6  9.8  53  148  391 391 -437  2
3834500 2624500  7 28 15  25.5 1006 289  4.7 4  8.9  44  381  307 389 -445  2
3834500 2624500  7 28 16  26.1 1006 314  3.6 2  8.5  40  473  198 379 -445  2
3834500 2624500  7 28 17  26.3 1005 311  3.8 1  8.3  39  335  183 368 -439  2
3834500 2624500  7 28 18  23.4 1005 335  3.4 6  8.2  41   30  163 372 -433  2
3834500 2624500  7 28 19  22.9 1005 284  3.1 8  8.4  47    0   21 388 -428  2
3834500 2624500  7 28 20  21.6 1005 222  2.7 7  9.1  54    0    5 389 -425  2
3834500 2624500  7 28 21  19.8 1006 294  2.3 7 10.0  65    0    0 381 -420  2
3834500 2624500  7 28 22  18.5 1006 281  1.5 8 11.1  79    0    0 382 -416  2
3834500 2624500  7 28 23  17.7 1006 215  1.8 8 11.7  89    0    0 382 -413  2
3834500 2624500  7 28 24  17.4 1006 247  1.8 7 11.7  92    0    0 377 -411  2
3834500 2624500  7 29  1  17.0 1005 175  1.4 8 10.7  86    0    0 373 -409  2
3834500 2624500  7 29  2  16.5 1005 166  1.3 7  9.7  80    0    0 370 -407  2
3834500 2624500  7 29  3  16.0 1003 308  1.2 8  9.5  81    0    0 369 -406  2
3834500 2624500  7 29  4  14.9 1003 317  0.6 7  9.4  84    0    0 368 -405  2
3834500 2624500  7 29  5  14.6 1003 285  0.8 6  9.4  88    0    0 358 -403  2
3834500 2624500  7 29  6  14.8 1002 278  2.2 7  9.4  89    0   14 358 -402  2
3834500 2624500  7 29  7  15.1 1002 349  0.9 7  9.4  87    3   72 362 -403  2
3834500 2624500  7 29  8  14.9 1003 283  1.6 7  9.4  87    0   88 361 -405  2
3834500 2624500  7 29  9  15.3 1003 274  1.7 8  9.4  86    0  101 364 -408  2
3834500 2624500  7 29 10  14.3 1003 295  3.1 8  9.4  88    0  151 366 -413  2
3834500 2624500  7 29 11  14.8 1003 323  2.4 8  9.2  88    0  117 364 -421  2
3834500 2624500  7 29 12  17.1 1003 311  3.0 6  9.1  80   54  315 362 -416  2
3834500 2624500  7 29 13  16.8 1004 310  2.8 7  9.2  75  126  343 362 -416  2
3834500 2624500  7 29 14  18.2 1004 269  1.9 7  9.1  72   34  296 365 -426  2
3834500 2624500  7 29 15  17.4 1004 261  1.8 8  9.2  72    7  232 370 -428  2
3834500 2624500  7 29 16  16.3 1004 289  3.1 7  9.2  76   38  244 366 -428  2
3834500 2624500  7 29 17  16.7 1003 307  2.6 7  9.1  76   18  190 361 -427  2
3834500 2624500  7 29 18  17.9 1004 306  2.6 6  9.0  72  123  140 361 -422  2
3834500 2624500  7 29 19  17.2 1005  10  1.5 7  9.1  72   51   87 362 -413  2
3834500 2624500  7 29 20  16.6 1005 334  2.1 7  9.2  76    7   31 365 -406  2
3834500 2624500  7 29 21  15.3 1004 298  1.7 8  9.2  80    0    0 366 -401  2
3834500 2624500  7 29 22  14.9 1004  25  0.9 7  9.3  86    0    0 362 -398  2
3834500 2624500  7 29 23  15.2 1005 333  1.8 7  9.3  86    0    0 359 -396  2
3834500 2624500  7 29 24  14.8 1005 303  1.3 7  9.3  87    0    0 359 -394  2
3834500 2624500  7 30  1  14.8 1005 292  1.7 7  9.6  90    0    0 359 -393  2
3834500 2624500  7 30  2  14.7 1005 267  1.6 8  9.6  91    0    0 363 -391  2
3834500 2624500  7 30  3  14.7 1005 331  1.2 7  9.5  90    0    0 362 -391  2
3834500 2624500  7 30  4  14.5 1005 333  1.9 8  9.4  90    0    0 362 -391  2
3834500 2624500  7 30  5  14.5 1005  47  1.4 7  9.5  91    0    0 362 -391  2
3834500 2624500  7 30  6  14.2 1005   8  1.0 6  9.7  94    0   17 352 -391  2
3834500 2624500  7 30  7  15.4 1006 341  1.2 7  9.9  93    0   58 354 -392  2
3834500 2624500  7 30  8  16.4 1006 352  1.4 6 10.0  87   51  162 358 -395  2
3834500 2624500  7 30  9  17.4 1006 302  2.5 5  9.8  80  192  206 353 -404  2
3834500 2624500  7 30 10  16.4 1007 349  2.4 4  9.5  78  300  234 344 -415  2
3834500 2624500  7 30 11  19.1 1008 353  2.0 4  9.4  73  325  280 344 -419  2
3834500 2624500  7 30 12  20.6 1007 358  2.1 6  9.2  63   29  302 360 -415  2
3834500 2624500  7 30 13  20.6 1008 353  1.8 5  9.2  60  202  357 368 -416  2
3834500 2624500  7 30 14  21.5 1007   3  2.8 4  8.7  56  160  349 361 -428  2
3834500 2624500  7 30 15  21.4 1007 278  2.8 4  8.1  51  236  309 357 -440  2
3834500 2624500  7 30 16  22.1 1008 347  2.2 5  8.6  52  186  269 362 -446  2
3834500 2624500  7 30 17  22.5 1008 214  2.0 6  8.5  50  160  213 368 -448  2
3834500 2624500  7 30 18  22.2 1008 213  1.9 3  8.3  49  178  130 357 -445  2
3834500 2624500  7 30 19  21.3 1008 159  1.1 1  8.9  55  127   72 337 -437  2
3834500 2624500  7 30 20  19.7 1008  94  1.2 2  9.3  62   21   34 329 -425  2
3834500 2624500  7 30 21  17.3 1008  56  1.9 1  9.2  69    0    0 320 -411  2
3834500 2624500  7 30 22  17.0 1008  71  2.5 1  8.8  71    0    0 312 -400  2
3834500 2624500  7 30 23  16.7 1008  63  2.5 0  8.6  71    0    0 307 -394  2
3834500 2624500  7 30 24  16.5 1008  55  1.5 0  8.4  71    0    0 303 -390  2
3834500 2624500  7 31  1  15.8 1008  36  2.4 1  8.3  72    0    0 304 -386  2
3834500 2624500  7 31  2  15.6 1008  11  1.6 1  8.2  73    0    0 304 -383  2
3834500 2624500  7 31  3  15.3 1008  84  2.1 1  8.0  72    0    0 302 -380  2
3834500 2624500  7 31  4  15.0 1008  81  1.7 1  7.9  73    0    0 300 -377  2
3834500 2624500  7 31  5  14.9 1008  83  1.7 1  7.9  74    0    0 298 -377  2
3834500 2624500  7 31  6  15.9 1008 158  2.0 4  8.0  73    4   32 312 -378  2
3834500 2624500  7 31  7  17.9 1008 142  1.3 4  8.2  68   62   99 329 -382  2
3834500 2624500  7 31  8  17.4 1008 159  1.3 4  8.7  68  175  150 332 -394  2
3834500 2624500  7 31  9  20.1 1009 352  1.1 4  9.2  67  235  213 339 -412  2
3834500 2624500  7 31 10  20.1 1009 131  2.2 5  9.4  63  182  304 350 -433  2
3834500 2624500  7 31 11  21.1 1009 253  2.8 6  9.0  59   89  341 362 -454  2
3834500 2624500  7 31 12  22.2 1008 219  4.0 7  8.4  51   84  362 374 -473  2
3834500 2624500  7 31 13  23.3 1008 200  3.6 5  7.8  45  192  391 375 -482  2
3834500 2624500  7 31 14  24.5 1008 228  3.8 5  7.6  41  369  336 371 -488  2
3834500 2624500  7 31 15  25.2 1007 204  3.6 5  7.8  40  387  290 376 -491  2
3834500 2624500  7 31 16  26.2 1007 210  2.8 5  8.0  38  450  194 379 -490  2
3834500 2624500  7 31 17  25.7 1006 228  3.1 5  7.9  37  331  173 379 -488  2
3834500 2624500  7 31 18  24.8 1006 220  3.1 4  8.0  40  230  132 373 -480  2
3834500 2624500  7 31 19  23.8 1006 194  3.4 5  8.3  44   80   98 370 -467  2
3834500 2624500  7 31 20  21.9 1006 176  2.1 6  8.8  50   12   35 374 -454  2
3834500 2624500  7 31 21  21.4 1006 141  1.7 6  9.4  57    0    0 375 -441  2
3834500 2624500  7 31 22  20.7 1007 162  3.2 7  9.8  62    0    0 379 -431  2
3834500 2624500  7 31 23  19.3 1007  59  2.7 8 10.6  72    0    0 386 -426  2
3834500 2624500  7 31 24  19.5 1007 235  2.4 8 11.3  79    0    0 389 -423  2
3834500 2624500  8  1  1  19.3 1007 180  3.0 8 11.3  80    0    0 387 -418  2
3834500 2624500  8  1  2  18.6 1007 253  2.9 8 11.3  82    0    0 387 -419  2
3834500 2624500  8  1  3  17.5 1007 188  1.8 8 11.3  87    0    0 384 -418  2
3834500 2624500  8  1  4  18.2 1006 164  2.2 8 11.3  88    0    0 382 -417  2
3834500 2624500  8  1  5  17.4 1006 199  0.7 8 11.4  88    0    0 382 -415  2
3834500 2624500  8  1  6  17.6 1006 356  2.0 7 11.4  90    2   21 375 -415  2
3834500 2624500  8  1  7  18.1 1006 131  1.6 7 11.7  90    9   68 370 -417  2
3834500 2624500  8  1  8  19.0 1006  10  0.9 6 11.9  88   15  128 365 -422  2
3834500 2624500  8  1  9  21.0 1006   8  1.4 7 11.8  80   16  186 370 -429  2
3834500 2624500  8  1 10  22.0 1006   9  1.1 8 12.0  74    2  197 384 -441  2
3834500 2624500  8  1 11  23.6 1006 355  1.4 8 12.0  68    0  144 394 -456  2
3834500 2624500  8  1 12  24.4 1006 192  3.2 8 11.5  61   86  311 398 -469  2
3834500 2624500  8  1 13  25.0 1006 173  3.0 6 11.0  56  409  228 393 -483  2
3834500 2624500  8  1 14  25.2 1005 172  4.3 5 10.5  52  198  301 386 -491  2
3834500 2624500  8  1 15  22.7 1005 201  2.6 6 10.5  56   63  279 382 -485  2
3834500 2624500  8  1 16  23.4 1004 189  3.5 4 11.0  62  210  218 378 -477  2
3834500 2624500  8  1 17  24.1 1004 205  2.8 5 10.7  57   67  194 377 -480  2
3834500 2624500  8  1 18  22.2 1004 308  4.1 6 10.7  59   97  123 379 -477  2
3834500 2624500  8  1 19  22.7 1005 320  2.8 5 11.2  65   77   61 377 -469  2
3834500 2624500  8  1 20  20.8 1005 320  2.3 6 10.8  67   18   16 374 -459  2
3834500 2624500  8  1 21  19.7 1006 272  1.9 6 10.7  71    0    0 374 -448  2
3834500 2624500  8  1 22  18.3 1007 255  1.7 7 10.4  76    0    0 370 -441  2
3834500 2624500  8  1 23  17.7 1007 230  1.6 6  9.9  75    0    0 364 -436  2
3834500 2624500  8  1 24  17.4 1006 239  1.6 5  9.4  72    0    0 365 -431  2
3834500 2624500  8  2  1  17.6 1008 226  1.5 4  8.8  68    0    0 315 -406  2
3834500 2624500  8  2  2  17.5 1009 244  1.4 3  8.4  65    0    0 314 -400  2
3834500 2624500  8  2  3  17.2 1008 220  1.3 2  8.1  64    0    0 307 -395  2
3834500 2624500  8  2  4  16.5 1008 214  1.2 2  8.1  68    0    0 302 -391  2
3834500 2624500  8  2  5  16.5 1008 223  1.3 2  8.1  68    0    0 299 -388  2
3834500 2624500  8  2  6  15.3 1008 251  1.3 2  8.1  74    4   20 299 -385  2
3834500 2624500  8  2  7  16.6 1008 204  1.0 1  8.1  72   75   79 296 -387  2
3834500 2624500  8  2  8  18.8 1008 242  1.1 0  8.4  66  222  106 296 -398  2
3834500 2624500  8  2  9  21.5 1008 249  1.2 0  8.6  58  390  112 302 -416  2
3834500 2624500  8  2 10  24.7 1008 283  1.9 1  8.4  47  545  108 315 -434  2
3834500 2624500  8  2 11  27.5 1008 246  1.8 1  7.9  37  685   91 330 -453  2
3834500 2624500  8  2 12  30.1 1007 293  2.6 1  7.0  28  648  150 339 -471  2
3834500 2624500  8  2 13  30.4 1007 143  2.3 2  5.9  22  812   71 345 -483  2
3834500 2624500  8  2 14  31.4 1006  86  2.5 2  5.5  20  438  262 350 -488  2
3834500 2624500  8  2 15  31.9 1006 119  3.4 4  5.8  20  279  293 357 -488  2
3834500 2624500  8  2 16  30.6 1006 142  2.9 4  5.9  21   45  240 361 -487  2
3834500 2624500  8  2 17  31.6 1005 165  2.3 2  5.7  20  284  166 356 -482  2
3834500 2624500  8  2 18  30.5 1005 103  2.9 1  5.5  20  257   94 348 -473  2
3834500 2624500  8  2 19  29.8 1005  98  2.6 1  5.6  21  132   70 343 -461  2
3834500 2624500  8  2 20  27.7 1005 103  3.0 2  6.0  24   23   30 342 -447  2
3834500 2624500  8  2 21  23.5 1005  95  4.0 3  6.5  32    0    0 336 -434  2
3834500 2624500  8  2 22  22.7 1005 134  2.0 0  6.7  38    0    0 325 -422  2
3834500 2624500  8  2 23  21.8 1006 141  3.2 0  6.9  41    0    0 315 -414  2
3834500 2624500  8  2 24  20.5 1006 237  1.0 0  6.9  44    0    0 312 -407  2
3834500 2624500  8  3  1  19.6 1006 241  0.5 1  7.0  48    0    0 310 -401  2
3834500 2624500  8  3  2  19.1 1005 296  0.8 2  7.2  51    0    0 313 -397  2
3834500 2624500  8  3  3  18.7 1005  44  0.6 2  7.4  54    0    0 313 -393  2
3834500 2624500  8  3  4  18.2 1006 152  0.5 2  7.6  57    0    0 312 -389  2
3834500 2624500  8  3  5  17.2 1005 165  0.7 2  7.5  59    0    0 308 -387  2
3834500 2624500  8  3  6  16.7 1004 166  1.2 3  7.4  61    2   19 307 -385  2
